tradeDate,000001.XSHE,000002.XSHE,000009.XSHE,000063.XSHE,000069.XSHE,000100.XSHE,000157.XSHE,000166.XSHE,000301.XSHE,000333.XSHE,000338.XSHE,000400.XSHE,000408.XSHE,000423.XSHE,000425.XSHE,000488.XSHE,000513.XSHE,000519.XSHE,000528.XSHE,000537.XSHE,000538.XSHE,000547.XSHE,000559.XSHE,000563.XSHE,000568.XSHE,000581.XSHE,000596.XSHE,000598.XSHE,000600.XSHE,000625.XSHE,000627.XSHE,000629.XSHE,000630.XSHE,000636.XSHE,000650.XSHE,000651.XSHE,000661.XSHE,000671.XSHE,000681.XSHE,000686.XSHE,000703.XSHE,000709.XSHE,000712.XSHE,000717.XSHE,000725.XSHE,000728.XSHE,000729.XSHE,000738.XSHE,000739.XSHE,000750.XSHE,000761.XSHE,000768.XSHE,000776.XSHE,000778.XSHE,000783.XSHE,000786.XSHE,000789.XSHE,000792.XSHE,000800.XSHE,000807.XSHE,000825.XSHE,000830.XSHE,000831.XSHE,000837.XSHE,000839.XSHE,000848.XSHE,000858.XSHE,000860.XSHE,000869.XSHE,000876.XSHE,000877.XSHE,000878.XSHE,000883.XSHE,000887.XSHE,000893.XSHE,000895.XSHE,000960.XSHE,000983.XSHE,002001.XSHE,002007.XSHE,002008.XSHE,002027.XSHE,002032.XSHE,002044.XSHE,002050.XSHE,002129.XSHE,002142.XSHE,002202.XSHE,002230.XSHE,002236.XSHE,002241.XSHE,002304.XSHE,002311.XSHE,002352.XSHE,002410.XSHE,002415.XSHE,002466.XSHE,002475.XSHE,002594.XSHE,002714.XSHE,600000.XSHG,600016.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600031.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600150.XSHG,600196.XSHG,600276.XSHG,600309.XSHG,600332.XSHG,600346.XSHG,600398.XSHG,600406.XSHG,600426.XSHG,600436.XSHG,600438.XSHG,600456.XSHG,600460.XSHG,600486.XSHG,600489.XSHG,600516.XSHG,600519.XSHG,600547.XSHG,600566.XSHG,600567.XSHG,600570.XSHG,600583.XSHG,600584.XSHG,600585.XSHG,600588.XSHG,600600.XSHG,600637.XSHG,600660.XSHG,600674.XSHG,600690.XSHG,600703.XSHG,600729.XSHG,600741.XSHG,600745.XSHG,600763.XSHG,600765.XSHG,600779.XSHG,600801.XSHG,600809.XSHG,600848.XSHG,600862.XSHG,600871.XSHG,600886.XSHG,600887.XSHG,600893.XSHG,600900.XSHG,600905.XSHG,600918.XSHG,600919.XSHG,600926.XSHG,600958.XSHG,600989.XSHG,601006.XSHG,601009.XSHG,601012.XSHG,601016.XSHG,601066.XSHG,601077.XSHG,601088.XSHG,601100.XSHG,601111.XSHG,601117.XSHG,601138.XSHG,601155.XSHG,601162.XSHG,601166.XSHG,601186.XSHG,601198.XSHG,601211.XSHG,601225.XSHG,601229.XSHG,601233.XSHG,601236.XSHG,601238.XSHG,601288.XSHG,601318.XSHG,601390.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601668.XSHG,601669.XSHG,601688.XSHG,601766.XSHG,601857.XSHG,601888.XSHG,601899.XSHG,601919.XSHG,603259.XSHG,603288.XSHG
2023-06-30,9.745,13.335,11.928,43.6,4.4,3.825,5.787,4.455,11.682,53.503,11.028,22.27,20.602,48.52,6.458,4.85,34.998,18.019,7.549,11.106,47.626,10.0,5.156,2.881,185.385,14.017,227.875,5.172,7.413,12.084,3.0,3.91,2.715,15.112,5.777,30.694,128.18,0.37,18.306,6.664,6.638,2.146,12.48,2.78,4.009,6.186,11.977,23.977,16.601,3.266,4.0,26.508,13.584,3.862,5.423,23.147,7.446,19.17,8.155,12.001,3.87,9.519,29.504,16.192,2.09,8.222,147.279,33.368,29.422,11.652,7.987,10.582,4.325,12.742,22.94,21.355,14.972,8.06,14.451,21.095,25.581,5.8,45.373,7.056,29.418,32.136,23.078,10.224,67.549,18.083,17.321,116.539,44.904,42.152,31.963,31.078,67.274,31.934,83.674,39.327,6.485,3.278,5.658,6.03,18.383,15.856,27.357,12.144,4.394,13.398,32.454,29.771,47.493,84.432,29.746,13.324,6.081,21.895,28.895,276.432,32.874,32.456,30.221,64.247,9.588,6.126,1555.095,23.015,25.207,2.273,43.832,5.496,30.932,21.862,20.5,95.885,7.235,33.41,13.992,21.191,17.123,28.146,16.061,48.689,67.852,25.966,55.693,11.25,174.88,11.457,24.75,1.98,11.672,25.605,41.96,19.886,5.125,6.816,5.939,10.198,9.257,11.881,6.233,7.002,28.326,3.445,23.276,3.129,24.771,62.539,8.24,7.808,23.334,14.41,2.98,13.643,8.881,7.729,13.201,14.316,4.95,13.091,7.206,10.18,2.963,41.283,6.812,4.046,24.326,33.267,5.211,5.345,12.561,5.881,6.556,105.008,10.878,7.672,59.301,44.444
2023-07-03,9.971,13.458,11.888,43.322,4.49,3.864,5.779,4.484,11.81,53.63,11.409,22.086,21.003,45.406,6.401,4.89,35.259,18.009,7.587,11.611,48.043,9.99,5.175,2.919,192.842,14.124,235.447,5.191,7.586,12.925,3.12,4.01,2.818,15.22,5.871,31.443,133.926,0.37,18.933,6.885,6.696,2.155,12.53,2.81,4.078,6.29,11.881,24.075,16.638,3.305,4.05,26.587,13.713,3.91,5.488,23.374,7.561,19.25,8.272,12.256,3.93,9.682,29.873,15.446,2.19,8.399,150.691,34.626,29.979,11.782,8.115,10.783,4.382,12.626,23.43,21.503,15.395,8.105,14.583,20.992,25.493,5.756,46.562,6.947,28.388,31.294,23.334,10.368,65.681,18.266,18.141,119.342,46.169,43.33,31.668,31.35,67.784,33.144,86.658,39.271,6.557,3.322,5.809,6.37,18.811,15.828,28.159,12.228,4.495,13.502,32.277,29.906,46.957,84.182,29.522,13.454,6.196,21.886,29.423,277.803,32.788,32.485,30.471,65.283,9.857,6.166,1585.534,23.544,25.216,2.283,44.011,5.731,31.418,22.083,20.6,97.708,7.207,33.233,13.982,21.029,17.262,27.931,16.244,48.839,70.374,26.446,58.393,11.414,185.369,11.534,25.435,2.01,11.7,26.337,42.536,19.94,5.144,6.856,5.996,10.346,9.476,12.229,6.275,7.08,28.534,3.463,23.449,3.19,25.101,62.899,8.81,7.949,22.566,14.36,3.01,13.8,9.214,7.806,13.418,14.607,5.002,13.239,7.341,10.434,3.039,42.867,7.001,4.096,25.468,34.476,5.248,5.456,12.853,5.981,6.863,109.474,11.414,7.761,60.614,45.791
2023-07-04,9.893,13.335,11.868,42.7,4.5,3.893,5.753,4.445,11.83,53.485,11.347,22.028,20.912,45.27,6.296,4.86,34.959,18.298,7.453,11.516,47.935,10.0,5.279,2.919,195.363,15.121,236.792,5.124,7.403,13.486,3.08,4.13,2.818,15.486,5.881,31.006,135.723,0.37,19.172,6.837,6.706,2.146,12.44,2.8,4.078,6.309,11.9,24.095,16.657,3.295,3.99,26.399,13.704,3.9,5.469,23.657,7.552,19.36,8.457,12.133,3.91,9.7,30.521,15.555,2.2,8.241,151.466,33.864,29.815,11.802,7.997,10.812,4.325,13.21,23.34,21.503,15.54,8.025,14.489,21.114,25.678,5.898,47.179,6.867,28.903,30.703,23.005,10.339,66.138,19.713,18.619,119.671,46.735,43.115,30.851,32.467,67.967,33.469,87.961,39.448,6.521,3.295,5.782,6.39,18.848,15.875,27.983,11.855,4.486,13.663,31.211,30.214,48.435,84.009,29.485,13.389,6.213,22.208,29.291,277.523,32.175,32.926,31.709,63.74,9.755,6.146,1591.512,23.319,25.315,2.253,43.694,5.891,31.944,22.019,20.73,97.939,7.226,33.606,13.657,20.821,17.699,27.779,16.505,50.74,72.671,26.495,58.308,11.369,190.197,11.457,25.288,2.02,11.423,26.346,42.605,19.877,5.125,6.836,5.947,10.32,9.467,12.239,6.216,7.028,28.474,3.445,23.41,3.19,25.061,60.935,8.82,7.949,22.76,14.08,3.01,13.669,9.196,7.806,13.474,14.78,4.976,13.387,7.332,10.776,2.988,42.662,6.947,4.054,25.59,34.048,5.202,5.456,12.844,6.017,6.837,109.531,11.29,8.267,61.718,46.36
2023-07-05,9.841,13.287,11.779,41.781,4.48,3.874,5.727,4.397,11.781,53.685,11.267,21.893,21.104,44.889,6.286,4.83,34.396,18.019,7.444,11.725,47.508,9.86,5.251,2.881,189.94,14.694,232.076,5.115,7.26,13.159,3.1,4.4,2.837,15.289,5.862,31.064,135.61,0.37,18.724,6.789,6.716,2.165,12.33,2.84,4.058,6.29,11.639,23.869,16.563,3.295,3.99,26.012,13.695,3.919,5.441,23.516,7.552,19.41,8.457,12.19,3.94,9.754,33.571,15.635,2.31,8.073,148.909,32.408,30.084,11.652,7.978,10.917,4.334,13.151,23.68,21.277,15.771,8.043,14.451,20.926,25.796,5.872,46.962,6.897,28.291,30.248,22.777,10.243,64.386,19.631,18.365,117.399,46.044,42.517,30.448,32.167,68.092,33.154,86.503,38.338,6.494,3.278,5.764,6.33,18.727,15.904,27.582,11.781,4.422,13.588,30.551,29.945,48.772,82.981,29.112,13.612,6.249,22.511,29.63,275.428,31.408,33.147,31.319,64.489,9.95,6.195,1577.515,23.466,24.903,2.273,42.556,5.966,31.587,21.853,20.23,96.477,7.207,33.317,13.731,20.704,17.38,26.955,16.191,49.456,72.118,25.985,57.685,11.296,187.145,11.582,24.789,2.01,11.414,26.012,42.258,19.895,5.115,6.767,5.931,10.251,9.362,12.324,6.258,7.045,27.813,3.426,23.199,3.164,25.315,63.531,8.69,7.883,22.094,14.09,2.99,13.6,9.205,7.787,13.399,14.969,4.976,13.268,7.254,10.756,2.98,42.128,6.929,4.046,25.365,33.686,5.221,5.456,12.725,6.026,6.837,107.184,11.29,8.292,61.423,45.184
2023-07-06,9.754,13.287,11.582,41.436,4.48,3.981,5.71,4.387,11.711,53.004,11.249,21.768,20.894,44.353,6.305,4.84,34.049,17.76,7.405,11.611,47.027,9.81,5.26,2.871,188.136,14.605,227.544,5.134,7.327,13.131,3.09,4.19,2.818,15.368,5.824,30.846,133.466,0.37,18.575,6.789,6.599,2.146,12.23,2.84,4.137,6.29,11.62,23.623,16.264,3.285,3.94,25.725,13.639,3.891,5.404,23.62,7.513,19.06,8.565,11.973,3.91,9.772,33.222,15.516,2.36,8.083,147.936,32.051,29.931,11.802,7.938,10.86,4.315,13.122,24.45,21.129,15.896,8.007,14.414,20.709,26.01,6.023,46.989,6.838,28.018,30.248,22.695,10.33,66.835,19.86,18.248,115.98,45.632,41.956,29.7,31.801,66.6,32.721,86.859,38.422,6.458,3.269,5.773,6.36,18.634,15.751,27.207,11.967,4.404,13.654,30.57,29.607,47.701,82.587,28.888,13.464,6.196,22.227,29.611,272.32,31.188,32.494,31.17,64.262,9.885,6.146,1566.112,23.182,24.437,2.233,41.912,6.051,31.458,21.687,20.06,93.415,7.078,33.289,13.452,20.578,17.5,28.548,16.165,49.207,70.969,25.525,56.609,11.159,187.032,11.572,24.349,2.02,11.396,25.876,41.97,19.832,5.087,6.747,5.899,10.172,9.343,12.013,6.242,6.975,27.556,3.417,23.151,3.147,25.122,63.064,8.67,7.817,22.112,14.2,2.98,13.565,9.16,7.768,13.38,15.04,4.959,13.12,7.206,10.854,2.946,42.084,6.911,4.004,25.674,33.524,5.166,5.391,12.744,5.962,6.802,105.464,11.108,8.129,60.415,44.301
2023-07-07,9.719,13.192,11.552,41.159,4.47,4.039,5.753,4.445,11.652,52.441,11.196,21.594,20.821,44.635,6.267,4.88,34.34,17.68,7.491,12.772,47.209,9.74,5.251,2.9,186.959,14.729,227.525,5.201,7.413,12.925,3.12,4.13,2.837,15.161,5.834,30.669,133.268,0.37,17.968,6.856,6.628,2.146,12.76,2.84,4.235,6.337,11.746,23.446,16.264,3.305,4.02,25.873,13.695,3.94,5.498,23.478,7.532,18.97,8.526,12.265,3.95,9.952,32.763,15.118,2.34,8.073,147.36,31.794,29.719,11.862,7.938,10.86,4.363,13.054,24.32,21.207,15.704,8.016,14.358,20.634,25.532,6.014,47.197,6.897,27.387,29.338,22.567,10.243,68.298,19.081,18.072,115.589,45.603,42.152,29.218,31.256,65.927,32.78,85.66,38.889,6.467,3.295,5.827,6.45,18.709,15.77,26.981,11.93,4.332,13.625,30.521,29.627,47.978,82.096,29.289,13.492,6.311,22.275,29.819,271.441,30.853,32.13,30.68,63.879,9.783,6.176,1554.203,23.005,24.616,2.243,41.14,6.079,30.515,21.586,19.94,92.841,7.115,33.364,13.48,20.632,17.032,30.294,16.104,48.341,70.051,25.349,56.552,11.168,187.193,11.678,24.3,2.04,11.34,25.93,41.483,19.832,5.106,6.796,5.891,10.146,9.495,12.013,6.342,6.984,27.032,3.445,23.343,3.164,25.184,62.86,8.77,7.808,21.908,13.95,3.01,13.53,9.251,7.825,13.569,15.056,4.967,13.288,7.245,10.776,2.955,42.003,6.947,3.995,25.721,33.087,5.121,5.401,12.963,5.999,6.784,104.182,11.05,8.169,59.967,43.438
2023-07-10,9.719,13.23,11.71,40.594,4.49,4.058,5.701,4.522,11.81,51.424,11.267,21.729,21.058,45.07,6.248,4.87,34.518,17.75,7.539,12.696,48.243,9.89,5.222,2.89,188.419,14.916,226.144,5.201,7.403,12.776,3.1,4.12,2.846,15.063,5.871,30.829,136.428,0.37,18.336,6.856,6.677,2.146,12.48,2.85,4.127,6.356,11.581,23.466,16.292,3.314,4.05,25.953,13.713,3.91,5.526,23.223,7.571,19.2,8.526,12.029,3.93,10.132,32.345,14.551,2.28,8.176,148.206,31.427,29.988,11.702,7.987,10.889,4.4,12.957,24.48,21.364,15.299,7.989,14.433,20.709,25.669,6.245,47.615,6.927,26.346,30.238,22.604,10.339,65.59,18.962,17.985,116.219,45.129,43.405,29.73,31.96,68.159,32.13,85.385,39.187,6.467,3.26,5.729,6.47,18.699,15.856,27.098,11.837,4.323,13.54,30.61,29.752,47.205,83.913,29.205,13.584,6.258,22.331,29.781,274.472,33.095,32.514,30.88,64.578,9.876,6.166,1564.199,23.505,24.661,2.233,39.992,6.051,30.327,21.605,19.81,94.229,7.291,33.243,13.583,20.876,17.032,29.542,16.2,48.868,72.706,25.76,58.346,11.25,190.282,11.639,24.222,2.05,11.479,25.659,41.752,19.832,5.115,6.836,5.858,10.155,9.495,12.342,6.359,7.019,29.334,3.445,23.381,3.164,25.122,62.179,8.72,7.855,22.038,14.01,2.98,13.478,9.341,7.854,13.654,15.103,4.967,13.417,7.264,10.678,2.946,41.47,7.028,4.004,25.215,32.573,5.166,5.438,12.999,5.99,6.697,111.687,11.041,8.096,60.529,43.666
2023-07-11,9.728,13.183,11.69,41.465,4.5,4.078,5.779,4.493,11.86,51.451,11.382,22.367,21.003,47.14,6.258,4.89,34.527,17.879,7.558,12.515,48.588,10.02,5.336,2.89,187.914,15.397,225.02,5.239,7.097,13.355,3.09,4.12,2.846,15.644,5.881,31.182,136.118,0.37,18.316,6.904,6.706,2.165,12.48,2.84,4.176,6.385,11.523,23.485,16.329,3.324,4.04,26.042,13.75,3.95,5.582,23.072,7.561,19.13,8.974,11.756,3.95,10.213,32.285,14.392,2.3,8.185,148.693,30.872,30.132,11.732,8.017,10.908,4.41,13.434,24.59,21.32,15.463,7.945,14.705,20.728,25.835,6.254,47.442,6.937,27.28,29.609,22.558,10.426,68.855,19.841,18.141,116.45,45.845,44.247,29.208,32.101,68.034,32.711,87.257,39.224,6.521,3.304,5.738,6.5,18.811,15.932,27.315,11.874,4.36,13.748,30.511,29.906,47.83,86.028,29.438,13.668,6.47,22.275,30.253,276.316,32.702,32.705,31.339,64.629,10.08,6.195,1572.568,24.446,24.59,2.243,36.835,6.116,31.567,21.632,19.88,94.377,7.254,33.56,13.592,21.065,17.091,29.685,16.609,50.531,72.307,25.799,58.299,11.214,190.793,11.678,24.486,2.04,11.645,25.768,42.089,19.832,5.125,6.866,5.923,10.251,9.495,12.465,6.3,7.01,28.889,3.435,23.458,3.173,25.017,62.539,8.75,7.893,22.446,13.91,3.0,13.495,9.314,7.902,13.663,14.985,4.993,13.436,7.312,10.864,2.963,41.995,7.001,4.054,25.365,32.535,5.202,5.428,12.999,6.008,6.705,110.082,11.328,8.055,60.814,42.774
2023-07-12,9.754,13.011,11.661,39.732,4.43,4.068,5.693,4.474,11.889,51.841,11.205,22.367,21.022,47.013,6.229,4.85,34.087,17.551,7.501,12.629,48.497,9.88,5.336,2.843,189.171,16.376,226.024,5.172,6.953,13.418,3.07,4.09,2.837,15.358,5.834,31.291,134.481,0.37,18.963,6.846,6.775,2.146,12.34,2.82,4.176,6.299,11.427,23.112,16.011,3.295,3.97,25.735,13.621,3.891,5.544,22.722,7.552,19.13,8.915,11.747,3.92,10.177,32.155,13.566,2.25,8.166,148.981,30.526,29.806,11.702,7.889,10.812,4.382,13.346,24.88,21.181,15.357,7.857,14.864,20.54,25.161,6.289,47.733,6.867,27.017,30.122,23.21,10.378,67.84,19.85,17.653,117.053,46.687,43.891,28.756,32.186,67.707,32.229,86.052,39.411,6.494,3.295,5.764,6.37,18.662,15.837,27.724,11.594,4.231,13.654,29.84,29.675,47.364,87.325,29.149,13.873,6.284,22.625,31.696,274.193,33.21,32.408,30.69,65.849,10.191,6.146,1576.062,24.701,24.151,2.223,36.093,6.154,31.131,21.411,19.31,94.09,7.161,34.063,13.676,20.921,16.803,29.829,16.592,46.379,71.733,25.613,57.487,11.041,193.089,11.62,23.88,2.04,11.58,25.641,41.225,19.958,5.115,6.806,5.963,10.268,9.381,12.55,6.242,7.002,30.184,3.435,23.247,3.164,24.938,63.297,8.48,7.761,20.862,13.68,2.96,13.521,9.007,7.806,13.559,14.94,5.01,13.733,7.216,10.796,2.98,42.075,6.749,4.037,25.758,32.335,5.121,5.352,12.844,5.836,6.828,110.348,11.433,7.949,60.338,41.987
2023-07-13,9.919,13.126,11.671,40.67,4.42,4.126,5.736,4.532,11.919,52.486,11.205,22.676,21.086,46.65,6.41,4.9,34.293,17.66,7.549,12.391,49.35,9.99,5.307,2.9,201.024,16.046,229.978,5.22,6.838,13.257,3.12,4.11,2.912,15.605,5.871,31.291,137.312,0.37,19.451,7.039,6.814,2.165,12.5,2.84,4.196,6.385,11.552,23.122,16.198,3.334,3.97,25.616,13.805,3.93,5.697,22.883,7.59,19.29,8.818,12.397,3.97,10.186,32.345,13.676,2.26,8.222,155.455,31.685,30.41,11.712,7.929,11.08,4.4,13.336,24.75,21.399,15.925,7.936,14.902,20.7,25.288,6.529,47.905,7.066,27.037,30.335,23.703,10.513,68.029,20.601,18.199,119.733,47.113,44.19,29.1,32.74,68.14,33.872,86.772,39.743,6.628,3.339,5.915,6.39,19.025,15.913,28.066,11.715,4.295,13.663,30.265,29.916,47.602,88.094,29.383,13.938,6.328,22.919,31.262,276.888,33.306,32.734,31.429,65.871,10.275,6.235,1598.685,25.093,24.205,2.223,36.281,6.191,32.708,21.669,19.51,96.699,7.328,34.165,13.815,21.047,17.042,30.715,16.548,46.718,73.883,25.878,60.187,11.15,201.234,11.639,23.938,2.09,11.571,26.211,41.474,20.21,5.144,6.905,5.996,10.403,9.572,12.616,6.34,7.08,30.302,3.445,23.708,3.216,25.166,63.725,8.55,7.912,22.946,13.96,3.02,13.669,9.223,7.941,13.72,14.86,5.062,13.93,7.322,10.678,3.03,43.258,6.911,4.087,26.788,32.528,5.184,5.495,13.254,5.972,7.232,113.15,11.978,7.965,63.888,43.021
2023-07-14,9.945,13.107,11.532,42.135,4.43,4.35,5.933,4.532,11.81,52.177,11.17,22.376,20.93,46.459,6.735,4.88,34.152,17.501,7.682,12.467,49.269,9.96,5.289,2.881,202.563,15.655,231.274,5.191,6.914,13.143,3.09,4.04,2.959,15.674,5.834,30.888,136.174,0.37,19.899,7.048,6.814,2.155,12.46,2.83,4.284,6.356,11.127,23.092,16.011,3.344,3.97,25.616,13.75,3.92,5.707,22.6,7.561,19.15,8.867,12.378,3.97,10.222,31.707,13.696,2.34,8.176,154.86,31.11,30.142,11.732,7.997,11.08,4.344,12.976,24.63,21.364,15.79,7.963,14.93,20.37,25.044,6.511,46.925,7.175,27.134,29.561,23.526,10.445,69.871,20.134,17.926,119.848,47.055,44.312,29.513,32.524,67.553,33.626,85.664,39.487,6.664,3.374,5.924,6.36,19.052,16.371,28.137,11.743,4.729,13.625,31.33,29.761,47.116,87.594,29.196,13.975,6.514,22.398,31.989,274.91,32.836,32.59,31.16,65.401,10.19,6.195,1612.112,24.799,24.59,2.223,37.31,6.201,34.435,21.715,19.2,95.447,7.356,33.737,13.968,20.803,17.052,30.598,16.402,46.15,73.127,25.701,59.385,11.141,199.382,11.582,23.753,2.1,11.552,25.379,41.205,20.256,5.115,6.875,6.004,10.331,9.419,12.71,6.367,7.098,29.68,3.407,23.612,3.216,25.324,64.571,8.45,7.902,25.242,13.85,3.01,13.669,9.26,7.931,13.663,14.825,5.07,13.921,7.312,10.522,3.03,43.276,6.965,4.087,27.134,32.818,5.184,5.466,13.282,6.017,7.232,111.203,12.036,7.925,64.393,42.784
2023-07-17,9.815,13.04,11.562,42.288,4.39,4.34,6.001,4.522,11.751,51.878,11.205,23.024,20.985,47.912,6.82,4.85,34.452,17.411,7.673,12.201,49.405,9.54,5.251,2.89,197.256,15.13,230.845,5.267,6.905,12.981,3.04,3.94,2.893,15.811,5.862,31.006,134.274,0.37,19.172,7.01,6.785,2.155,12.23,2.83,4.284,6.375,11.127,22.886,15.721,3.344,3.94,25.685,13.667,3.91,5.707,22.685,7.571,19.16,8.808,12.039,3.95,10.168,30.72,13.536,2.37,8.111,152.762,28.0,30.026,11.782,7.938,10.975,4.363,12.431,24.82,21.251,15.867,7.839,14.949,20.606,24.995,6.396,46.707,6.996,26.852,29.803,23.089,10.426,69.682,20.491,17.809,118.562,46.89,43.947,29.041,32.111,66.562,33.518,85.689,40.731,6.646,3.391,5.835,6.44,18.848,16.362,27.89,11.613,4.877,13.578,31.804,29.328,46.799,86.96,29.373,13.873,6.629,23.071,30.753,276.268,32.577,32.945,30.65,65.814,10.314,5.919,1590.933,25.005,24.536,2.233,37.924,6.191,34.713,21.595,19.39,94.167,7.485,33.317,14.044,20.596,17.022,30.455,16.366,46.399,73.295,25.78,59.139,11.104,199.231,11.591,23.694,2.1,11.709,24.909,40.967,20.229,5.106,6.866,6.048,10.196,9.4,12.644,6.43,7.089,29.433,3.407,23.41,3.199,24.359,64.172,8.46,7.893,24.177,13.85,2.99,13.591,9.269,7.902,13.682,14.567,5.079,14.197,7.283,10.434,3.039,42.751,6.938,4.091,26.311,31.678,5.139,5.457,13.182,6.053,7.135,109.635,11.806,7.892,62.68,42.689
2023-07-18,9.763,13.03,11.453,41.025,4.41,4.291,6.053,4.503,11.81,51.524,11.258,22.821,21.204,47.449,6.773,4.86,33.965,17.481,7.711,12.229,49.214,9.49,5.326,2.89,196.645,15.477,228.588,5.267,6.617,13.181,3.05,3.96,2.902,15.9,5.881,31.308,134.462,0.37,18.675,7.019,6.873,2.136,12.27,2.84,4.245,6.356,11.001,23.033,15.581,3.353,3.92,25.864,13.704,3.871,5.783,22.873,7.59,19.38,8.935,12.218,3.97,10.213,30.75,13.527,2.35,8.101,151.628,27.069,29.854,11.842,7.948,10.946,4.334,12.723,25.13,21.172,15.867,7.803,15.043,20.427,25.083,6.396,47.297,6.798,27.153,29.251,22.856,10.522,66.825,20.052,17.653,117.098,47.132,43.826,28.549,31.979,65.426,33.794,86.01,40.389,6.619,3.4,5.773,6.6,18.857,16.476,27.723,11.725,4.868,13.692,31.459,29.338,46.799,87.469,29.205,13.826,6.62,23.184,31.177,277.296,32.606,33.338,30.82,68.131,10.381,5.958,1584.339,25.133,24.312,2.243,37.36,6.135,35.279,21.595,18.93,94.318,7.411,33.746,13.987,20.578,17.032,30.643,16.694,46.568,72.153,26.299,59.186,11.205,199.77,11.697,24.105,2.09,11.608,24.683,41.166,20.201,5.077,6.875,6.013,10.133,9.4,12.776,6.493,7.063,29.146,3.398,23.449,3.19,24.42,64.133,8.81,7.864,23.64,13.88,2.99,13.565,9.214,7.902,13.691,14.407,5.088,14.326,7.283,10.698,3.041,42.35,6.875,4.064,25.861,31.562,5.103,5.419,13.291,5.999,7.074,108.79,11.864,8.031,64.735,42.167
2023-07-19,9.815,13.221,11.335,40.393,4.46,4.272,6.061,4.513,11.761,52.786,11.285,22.569,21.35,47.313,6.668,4.92,34.574,17.182,7.807,12.01,48.996,9.5,5.298,2.9,195.628,15.486,227.842,5.334,6.579,13.076,3.08,3.96,2.912,16.107,5.89,31.535,135.271,0.37,19.859,7.058,6.892,2.175,12.44,2.86,4.215,6.385,10.876,22.847,15.59,3.373,3.92,25.764,13.759,3.891,5.821,23.912,7.628,19.37,8.945,12.425,3.98,10.159,30.391,13.347,2.31,8.111,151.556,27.039,29.95,11.862,8.027,10.984,4.306,12.713,26.04,21.216,15.79,7.839,15.193,20.399,24.565,6.493,46.989,6.857,27.289,28.651,22.623,10.503,67.452,20.162,17.594,116.769,47.152,44.032,28.48,32.186,65.282,33.026,85.8,40.304,6.637,3.426,5.809,6.52,18.969,16.562,27.828,11.883,4.831,13.817,31.429,29.444,46.293,87.614,29.112,13.854,6.664,23.317,30.951,274.29,32.386,32.552,30.64,67.53,10.704,5.899,1584.523,25.457,24.446,2.253,37.35,6.182,34.892,21.706,18.83,88.895,7.439,33.811,13.977,20.812,16.823,30.769,16.649,46.807,72.265,26.103,59.479,11.341,201.225,11.716,23.606,2.1,11.608,24.628,41.186,20.283,5.077,6.925,6.082,10.169,9.457,12.757,6.466,7.107,28.889,3.407,23.728,3.216,24.534,66.768,8.7,7.855,23.233,14.35,3.01,13.704,9.223,7.941,13.786,14.469,5.122,14.503,7.312,10.669,3.041,42.502,6.911,4.082,25.796,31.466,5.13,5.447,13.391,5.953,7.144,108.524,12.045,8.129,64.593,41.93
2023-07-20,9.823,13.202,11.256,38.478,4.5,4.194,5.984,4.484,11.652,52.241,11.152,22.173,21.734,47.322,6.773,4.88,34.49,17.073,7.711,11.687,48.125,9.38,5.213,2.881,196.592,15.904,228.476,5.239,6.502,12.62,3.05,3.92,2.94,15.644,6.182,31.317,134.077,0.37,18.913,7.01,6.804,2.156,12.38,2.84,4.147,6.337,10.653,22.493,15.796,3.344,3.99,25.309,13.648,3.862,5.764,24.224,7.676,19.97,8.798,12.774,3.99,10.054,30.022,13.487,2.28,8.12,151.772,26.326,29.767,11.842,8.056,10.917,4.268,12.373,27.47,21.163,15.684,7.998,15.202,20.446,24.341,6.44,46.408,6.848,26.657,28.196,22.949,10.407,63.759,19.091,17.272,116.379,46.6,44.237,27.732,31.745,65.696,31.855,85.838,40.266,6.646,3.418,5.666,6.43,18.867,16.457,27.925,11.892,4.729,13.614,31.015,29.357,45.569,88.671,28.991,13.78,6.54,22.966,31.093,273.0,32.434,32.178,30.151,68.383,10.581,5.879,1585.442,25.172,24.5,2.243,36.4,6.079,33.701,21.789,18.39,90.382,7.346,33.746,13.939,20.867,16.633,30.598,16.585,45.941,72.98,25.672,58.913,11.405,201.272,11.678,23.166,2.09,11.534,24.574,40.292,20.192,5.068,6.846,6.065,10.187,9.352,12.71,6.412,7.116,29.206,3.388,23.458,3.199,24.359,65.98,8.66,7.714,21.529,14.52,3.04,13.765,9.07,7.902,13.654,14.549,5.122,14.296,7.235,10.483,3.059,42.19,6.821,4.1,25.168,30.887,5.093,5.4,13.318,5.89,7.039,107.497,12.065,8.088,64.374,41.844
