secID,publishDate,endDate,tRevenue,revenue,COGS,operateProfit,TProfit,NIncome,NIncomeAttrP,basicEPS,sellExp,adminExp
600919.XSHG,2022-04-13,2021-12-31,63771353000.0,63771353000.0,37363070000.0,26408283000.0,26475857000.0,20409260000.0,19694365000.0,1.21,,
600926.XSHG,2025-04-12,2024-12-31,38381172000.0,38381172000.0,19121934000.0,19259238000.0,19226096000.0,16982563000.0,16982563000.0,2.74,,
600926.XSHG,2025-04-12,2023-12-31,35015541000.0,35015541000.0,18728558000.0,16286983000.0,16281738000.0,14383367000.0,14383367000.0,2.31,,
600926.XSHG,2024-04-20,2023-12-31,35015541000.0,35015541000.0,18728558000.0,16286983000.0,16281738000.0,14383367000.0,14383367000.0,2.31,,
600926.XSHG,2024-04-20,2022-12-31,32931506000.0,32931506000.0,19938260000.0,12993246000.0,13002577000.0,11679330000.0,11679330000.0,1.83,,
600926.XSHG,2023-04-26,2022-12-31,32931506000.0,32931506000.0,19938260000.0,12993246000.0,13002577000.0,11679330000.0,11679330000.0,1.83,,
600926.XSHG,2023-04-26,2021-12-31,29360874000.0,29360874000.0,18780792000.0,10580082000.0,10594771000.0,9261019000.0,9261019000.0,1.43,,
600926.XSHG,2022-04-16,2021-12-31,29360874000.0,29360874000.0,18780792000.0,10580082000.0,10594771000.0,9261019000.0,9261019000.0,1.43,,
600958.XSHG,2025-03-29,2024-12-31,19190102816.95,19190102816.95,15664154650.2,3525948166.75,3659254017.87,3350447340.65,3350208782.4,0.37,,
600958.XSHG,2025-03-29,2023-12-31,17090058490.58,17090058490.58,14343818764.77,2746239725.81,2919140433.94,2756603710.82,2753755356.48,0.3,,
600958.XSHG,2024-03-28,2023-12-31,17090058490.58,17090058490.58,14343818764.77,2746239725.81,2919140433.94,2756603710.82,2753755356.48,0.3,,
600958.XSHG,2024-03-28,2022-12-31,18728628979.84,18728628979.84,15550132219.93,3178496759.91,3378019682.37,3010331868.43,3010558218.74,0.35,,
600958.XSHG,2023-03-31,2022-12-31,18728628979.84,18728628979.84,15550132219.93,3178496759.91,3378019682.37,3010331868.43,3010558218.74,0.35,,
600958.XSHG,2023-03-31,2021-12-31,24370394956.88,24370394956.88,18139623427.93,6230771528.95,6306833755.69,5373139220.06,5371496261.61,0.72,,
600958.XSHG,2022-03-31,2021-12-31,24370394956.88,24370394956.88,18139623427.93,6230771528.95,6306833755.69,5373139220.06,5371496261.61,0.73,,
600989.XSHG,2025-03-12,2024-12-31,32982889902.49,32982889902.49,22050165282.59,7828331427.44,7286324100.32,6337676311.63,6337676311.63,0.87,117369447.65,1631058884.52
600989.XSHG,2025-03-12,2023-12-31,29135511197.96,29135511197.96,20278991462.56,6785912867.75,6466786426.39,5650614862.71,5650614862.71,0.77,85681680.07,1199904791.64
600989.XSHG,2024-03-22,2023-12-31,29135511197.96,29135511197.96,20278991462.56,6785912867.75,6466786426.39,5650614862.71,5650614862.71,0.77,85681680.07,1199904791.64
600989.XSHG,2024-03-22,2022-12-31,28429848345.48,28429848345.48,19084290617.17,7719881460.69,7307387220.84,6302502368.25,6302502368.25,0.86,71610923.9,826812002.4
600989.XSHG,2023-03-10,2022-12-31,28429848345.48,28429848345.48,19084290617.17,7719881460.69,7307387220.84,6302502368.25,6302502368.25,0.86,71610923.9,826812002.4
600989.XSHG,2023-03-10,2021-12-31,23299935290.2,23299935290.2,13465741720.3,8420578036.88,8120714053.01,7070425862.77,7070425862.77,0.97,59613676.01,730295640.71
600989.XSHG,2022-03-10,2021-12-31,23299935290.2,23299935290.2,13465741720.3,8420578036.88,8120714053.01,7070425862.77,7070425862.77,0.97,59613676.01,730295640.71
601006.XSHG,2025-04-30,2024-12-31,74627273516.0,74627273516.0,63207772937.0,13420584936.0,13325765289.0,10274289933.0,9039359180.0,0.51,128495322.0,525281092.0
601006.XSHG,2025-04-30,2023-12-31,81020392024.0,81020392024.0,64278748261.0,17871608968.0,17726904763.0,13558527970.0,11930006082.0,0.79,231086125.0,849127837.0
601006.XSHG,2024-04-27,2023-12-31,81020392024.0,81020392024.0,64278748261.0,17871608968.0,17726904763.0,13558527970.0,11930006082.0,0.79,231086125.0,849127837.0
601006.XSHG,2024-04-27,2022-12-31,75757671668.0,75757671668.0,60635227652.0,16900538127.0,16799810680.0,12852917905.0,11196257454.0,0.75,226530969.0,842940779.0
601006.XSHG,2023-04-27,2022-12-31,75757671668.0,75757671668.0,60635227652.0,16900538127.0,16799810680.0,12852917905.0,11196257454.0,0.75,226530969.0,842940779.0
601006.XSHG,2023-04-27,2021-12-31,78682047234.0,78682047234.0,61508590683.0,18211766272.0,18102710411.0,13772260086.0,12181309677.0,0.82,223968870.0,784717446.0
601006.XSHG,2022-04-28,2021-12-31,78682047234.0,78682047234.0,61508590683.0,18211766272.0,18102710411.0,13772260086.0,12181309677.0,0.82,223968870.0,784717446.0
601009.XSHG,2025-04-22,2024-12-31,50273070000.0,50273070000.0,25584889000.0,24688181000.0,24653401000.0,20364934000.0,20176728000.0,1.83,,
601009.XSHG,2025-04-22,2023-12-31,45159511000.0,45159511000.0,23309790000.0,21849721000.0,21874033000.0,18630482000.0,18502084000.0,1.68,,
601009.XSHG,2024-04-27,2023-12-31,45159511000.0,45159511000.0,23309790000.0,21849721000.0,21874033000.0,18630482000.0,18502084000.0,1.68,,
601009.XSHG,2024-04-27,2022-12-31,44606440000.0,44606440000.0,22815584000.0,21790856000.0,21739109000.0,18543956000.0,18408039000.0,1.76,,
601009.XSHG,2023-04-29,2022-12-31,44606440000.0,44606440000.0,22815584000.0,21790856000.0,21739109000.0,18543956000.0,18408039000.0,1.76,,
601009.XSHG,2023-04-29,2021-12-31,40925185000.0,40925185000.0,21738069000.0,19187116000.0,19184457000.0,15965742000.0,15856757000.0,1.54,,
601009.XSHG,2022-04-16,2021-12-31,40925185000.0,40925185000.0,21738069000.0,19187116000.0,19184457000.0,15965742000.0,15856757000.0,1.54,,
601012.XSHG,2025-05-07,2024-12-31,82582273118.72,82582273118.72,76439845701.51,-9754955069.01,-10205897803.72,-8677451528.22,-8617528506.44,-1.14,2905819074.75,5245416578.13
601012.XSHG,2025-04-30,2024-12-31,82582273118.72,82582273118.72,76439845701.51,-9754955069.01,-10205897803.72,-8677451528.22,-8617528506.44,-1.14,2905819074.75,5245416578.13
601012.XSHG,2025-05-07,2023-12-31,129497674192.2,129497674192.2,105492339657.11,12113170090.09,11989167993.75,10686657614.81,10751425556.38,1.42,3030007485.83,7198311613.31
601012.XSHG,2025-04-30,2023-12-31,129497674192.2,129497674192.2,105492339657.11,12113170090.09,11989167993.75,10686657614.81,10751425556.38,1.42,3030007485.83,7198311613.31
601012.XSHG,2024-04-30,2023-12-31,129497674192.2,129497674192.2,105852249768.92,12113170090.09,11989167993.75,10686657614.81,10751425556.38,1.42,2670097374.02,7198311613.31
601012.XSHG,2024-04-30,2022-12-31,128998111551.18,128998111551.18,109164093984.54,16657650678.9,16404591124.73,14762832083.83,14811576797.86,1.95,3282924300.3,4214826345.79
601012.XSHG,2023-07-13,2022-12-31,128998111551.18,128998111551.18,109164093984.54,16657650678.9,16404591124.73,14762832083.83,14811576797.86,1.95,3282924300.3,4214826345.79
601012.XSHG,2023-04-28,2022-12-31,128998111551.18,128998111551.18,109164093984.54,16657650678.9,16404591124.73,14762832083.83,14811576797.86,1.95,3282924300.3,4214826345.79
601012.XSHG,2023-07-13,2021-12-31,80607866874.19,80607866874.19,64311584987.93,10655971845.32,10232360903.84,9073810918.74,9085880513.3,1.21,1790028919.26,2665009423.03
601012.XSHG,2023-04-28,2021-12-31,80607866874.19,80607866874.19,64311584987.93,10655971845.32,10232360903.84,9073810918.74,9085880513.3,1.21,1790028919.26,2665009423.03
601012.XSHG,2022-04-28,2021-12-31,80932251148.68,80932251148.68,64589660267.79,10655971845.32,10232360903.84,9073810918.74,9085880513.3,1.69,1790028919.26,2665009423.03
601016.XSHG,2025-03-28,2024-12-31,5026977588.1,5026977588.1,2544518574.79,1590492200.74,1614469388.38,1371430630.69,1330054444.79,0.206,,207896177.06
601016.XSHG,2025-03-28,2023-12-31,5115905990.58,5115905990.58,2371591844.5,1821231920.56,1813501354.27,1587185928.53,1511697876.4,0.234,,218043731.99
601016.XSHG,2024-03-29,2023-12-31,5115905990.58,5115905990.58,2371591844.5,1821128488.73,1812641518.93,1586502740.98,1511014688.85,0.234,,217176483.29
601016.XSHG,2024-03-29,2022-12-31,5240192876.32,5240192876.32,2200838982.82,1975481400.84,1973675081.86,1745301002.58,1630230664.75,0.319,,227062158.64
601016.XSHG,2023-03-31,2022-12-31,5240192876.32,5240192876.32,2200838982.82,1975481400.84,1973675081.86,1745298261.56,1630226823.82,0.319,,227062158.64
601016.XSHG,2023-03-31,2021-12-31,4053298173.33,4053298173.33,1658442642.41,1318370477.34,1307970101.1,1207423265.77,1171255489.67,0.235,,210305011.4
601016.XSHG,2022-03-11,2021-12-31,3538902531.89,3538902531.89,1585126183.66,914652796.34,904252420.1,803705584.77,767537808.67,0.154,,200435286.22
601066.XSHG,2025-03-28,2024-12-31,21128745039.45,21128745039.45,12345179150.52,8783565888.93,8690238116.07,7235527663.64,7223221368.58,0.79,,
601066.XSHG,2025-03-28,2023-12-31,23243300216.19,23243300216.19,13744749172.26,9498551043.93,8371768929.65,7047345927.09,7034486447.93,0.78,,
601066.XSHG,2024-03-29,2023-12-31,23243300216.19,23243300216.19,13744749172.26,9498551043.93,8371768929.65,7047345927.09,7034486447.93,0.78,,
601066.XSHG,2024-03-29,2022-12-31,27565197901.59,27565197901.59,18064174909.22,9501022992.37,9472225666.23,7529581878.94,7519427792.55,0.86,,
601066.XSHG,2023-03-31,2022-12-31,27565197901.59,27565197901.59,18064174909.22,9501022992.37,9472225666.23,7517457624.55,7507303538.16,0.86,,
601066.XSHG,2023-03-31,2021-12-31,29872018672.13,29872018672.13,16831934262.19,13040084409.94,13020826475.87,10235063596.23,10238703346.84,1.25,,
601066.XSHG,2022-03-31,2021-12-31,29872018672.13,29872018672.13,16831934262.19,13040084409.94,13020826475.87,10235063596.23,10238703346.84,1.25,,
601077.XSHG,2025-03-26,2024-12-31,28261463000.0,28261463000.0,15413876000.0,12847587000.0,12817363000.0,11789079000.0,11512747000.0,0.99,,
601077.XSHG,2025-03-26,2023-12-31,27955757000.0,27955757000.0,15761290000.0,12194467000.0,12195873000.0,11125152000.0,10902355000.0,0.94,,
601077.XSHG,2024-03-29,2023-12-31,27955757000.0,27955757000.0,15761290000.0,12194467000.0,12195873000.0,11125152000.0,10902355000.0,0.94,,
601077.XSHG,2024-03-29,2022-12-31,28990726000.0,28990726000.0,17381323000.0,11609403000.0,11559998000.0,10477844000.0,10275574000.0,0.89,,
601077.XSHG,2023-03-31,2022-12-31,28990726000.0,28990726000.0,17381323000.0,11609403000.0,11559998000.0,10477844000.0,10275574000.0,0.89,,
601077.XSHG,2023-03-31,2021-12-31,30841803000.0,30841803000.0,19649042000.0,11192761000.0,11200635000.0,9718354000.0,9559709000.0,0.84,,
601077.XSHG,2022-03-31,2021-12-31,30841803000.0,30841803000.0,19649042000.0,11192761000.0,11200635000.0,9718354000.0,9559709000.0,0.84,,
601088.XSHG,2025-03-22,2024-12-31,338375000000.0,338375000000.0,223192000000.0,88362000000.0,85793000000.0,68865000000.0,58671000000.0,2.953,491000000.0,13067000000.0
601088.XSHG,2025-03-22,2023-12-31,343074000000.0,343074000000.0,219922000000.0,91367000000.0,87176000000.0,69598000000.0,59694000000.0,3.004,425000000.0,12819000000.0
601088.XSHG,2024-03-23,2023-12-31,343074000000.0,343074000000.0,219922000000.0,91367000000.0,87176000000.0,69598000000.0,59694000000.0,3.004,425000000.0,12819000000.0
601088.XSHG,2024-03-23,2022-12-31,344533000000.0,344533000000.0,210059000000.0,98138000000.0,96247000000.0,81696000000.0,69648000000.0,3.505,410000000.0,13652000000.0
601088.XSHG,2023-03-25,2022-12-31,344533000000.0,344533000000.0,210059000000.0,98138000000.0,96247000000.0,81655000000.0,69626000000.0,3.5,410000000.0,13652000000.0
601088.XSHG,2023-03-25,2021-12-31,335640000000.0,335640000000.0,225101000000.0,78017000000.0,77150000000.0,59134000000.0,50084000000.0,2.52,581000000.0,11618000000.0
601088.XSHG,2022-03-26,2021-12-31,335216000000.0,335216000000.0,224452000000.0,78242000000.0,77375000000.0,59359000000.0,50269000000.0,2.53,581000000.0,11618000000.0
601100.XSHG,2025-04-29,2024-12-31,9389689159.97,9389689159.97,5368244272.45,2786484705.76,2800482065.28,2512380605.82,2508706743.0,1.87,217087889.76,1319424506.53
601100.XSHG,2025-04-29,2023-12-31,8984640412.62,8984640412.62,5234182050.2,2814861345.28,2830044214.23,2503748107.11,2498729073.59,1.86,171520287.94,1098728057.1
601100.XSHG,2024-04-23,2023-12-31,8984640412.62,8984640412.62,5219982386.77,2814861345.28,2830044214.23,2503748107.11,2498729073.59,1.86,185719951.37,1098728057.1
601100.XSHG,2024-04-23,2022-12-31,8196713892.3,8196713892.3,4872676485.9,2617883968.91,2628676109.02,2348854639.27,2342722203.0,1.79,123575631.31,925278016.32
601100.XSHG,2023-04-25,2022-12-31,8196713892.3,8196713892.3,4872676485.9,2617883968.91,2628676109.02,2348854639.27,2342722203.0,1.79,123575631.31,925278016.32
601100.XSHG,2023-04-25,2021-12-31,9309218098.53,9309218098.53,5211940603.42,3056441120.08,3068332803.56,2699058368.28,2693599997.73,2.06,111936941.69,862939674.04
601100.XSHG,2022-04-26,2021-12-31,9309218098.53,9309218098.53,5211940603.42,3056441120.08,3068332803.56,2699058368.28,2693599997.73,2.06,111936941.69,862939674.04
601111.XSHG,2025-03-28,2024-12-31,166698880000.0,166698880000.0,158188932000.0,-3431959000.0,-1605198000.0,-2450090000.0,-237305000.0,-0.01,6937054000.0,5917489000.0
601111.XSHG,2025-03-28,2023-12-31,141100234000.0,141100234000.0,134014682000.0,-3324103000.0,-1660407000.0,-1569219000.0,-1046382000.0,-0.07,5333114000.0,5456092000.0
601111.XSHG,2024-03-29,2023-12-31,141100234000.0,141100234000.0,134014682000.0,-3324103000.0,-1660407000.0,-1569219000.0,-1046382000.0,-0.07,5333114000.0,5456092000.0
601111.XSHG,2024-03-29,2022-12-31,52897584000.0,52897584000.0,82812265000.0,-46084568000.0,-45879563000.0,-45175914000.0,-38619499000.0,-2.81,3530201000.0,5042293000.0
601111.XSHG,2023-03-31,2022-12-31,52897584000.0,52897584000.0,82812265000.0,-46084568000.0,-45879563000.0,-45175914000.0,-38619499000.0,-2.81,3530201000.0,5042293000.0
601111.XSHG,2023-03-31,2021-12-31,74531670000.0,74531670000.0,85843595000.0,-21851458000.0,-21835039000.0,-18829370000.0,-16642310000.0,-1.21,4451687000.0,4651369000.0
601111.XSHG,2022-03-31,2021-12-31,74531670000.0,74531670000.0,85843595000.0,-21851458000.0,-21835039000.0,-18829370000.0,-16642310000.0,-1.21,4451687000.0,4651369000.0
601117.XSHG,2025-04-30,2024-12-31,186612954520.37,185843681886.95,167054721442.13,7426144299.94,7359315343.06,6241871890.11,5687933905.73,0.93,500687649.22,10082404985.9
601117.XSHG,2025-04-30,2023-12-31,179195822099.3,178357510396.41,161574866436.49,6819527540.32,6905485918.49,5971408455.55,5426141014.95,0.89,493221301.99,9140213783.97
601117.XSHG,2024-04-29,2023-12-31,179195822099.3,178357510396.41,161574866436.49,6819527540.32,6905485918.49,5971408455.55,5426141014.95,0.89,493221301.99,9140213783.97
601117.XSHG,2024-04-29,2022-12-31,158437111623.4,157716226323.22,142989887578.8,6657237115.03,6704558573.7,5777952761.22,5415214018.5,0.89,444796399.7,8056187454.12
601117.XSHG,2023-03-28,2022-12-31,158437111623.4,157716226323.22,142989887578.8,6657237115.03,6704558573.7,5777952761.22,5415214018.5,0.89,444796399.7,8056187454.12
601117.XSHG,2023-03-28,2021-12-31,137918587181.17,137288977645.02,124259601928.55,5671192943.82,6041292215.94,5003831512.0,4633424155.7,0.84,411642474.77,7204599819.71
601117.XSHG,2022-04-28,2021-12-31,137918587181.17,137288977645.02,124259601928.55,5671192943.82,6041292215.94,5003831512.0,4633424155.7,0.84,411642474.77,7204599819.71
601138.XSHG,2025-04-30,2024-12-31,609135428000.0,609135428000.0,564814240000.0,25935383000.0,25973636000.0,23255006000.0,23216469000.0,1.17,1035783000.0,15786380000.0
601138.XSHG,2025-04-30,2023-12-31,476340107000.0,476340107000.0,437964301000.0,23066908000.0,23124078000.0,21018313000.0,21040193000.0,1.06,1024450000.0,15037036000.0
601138.XSHG,2024-03-28,2023-12-31,476340107000.0,476340107000.0,437964301000.0,23066908000.0,23124078000.0,21018313000.0,21040193000.0,1.06,1024450000.0,15037036000.0
601138.XSHG,2024-03-14,2023-12-31,476340107000.0,476340107000.0,437964301000.0,23066908000.0,23124078000.0,21018313000.0,21040193000.0,1.06,1024450000.0,15037036000.0
601138.XSHG,2024-03-28,2022-12-31,511849579000.0,511849579000.0,474677783000.0,21872351000.0,21963002000.0,20083889000.0,20073072000.0,1.02,1057828000.0,15416413000.0
601138.XSHG,2024-03-14,2022-12-31,511849579000.0,511849579000.0,474677783000.0,21872351000.0,21963002000.0,20083889000.0,20073072000.0,1.02,1057828000.0,15416413000.0
601138.XSHG,2023-03-15,2022-12-31,511849579000.0,511849579000.0,474677783000.0,21872351000.0,21963002000.0,20083889000.0,20073072000.0,1.02,1057828000.0,15416413000.0
601138.XSHG,2023-03-15,2021-12-31,439557195000.0,439557195000.0,403041967000.0,22397600000.0,22317746000.0,20024736000.0,20009751000.0,1.01,896045000.0,14992180000.0
601138.XSHG,2022-03-23,2021-12-31,439557195000.0,439557195000.0,403041967000.0,22397600000.0,22317746000.0,20024736000.0,20009751000.0,1.01,896045000.0,14992180000.0
601155.XSHG,2025-10-01,2024-12-31,88998583082.0,88998583082.0,71373449015.0,2971952536.0,2906467520.0,720042416.0,752392833.0,0.33,3965124481.0,2765007169.0
601155.XSHG,2025-03-29,2024-12-31,88998583082.0,88998583082.0,71373449015.0,2971952536.0,2906467520.0,720042416.0,752392833.0,0.33,3965124481.0,2765007169.0
601155.XSHG,2025-10-01,2023-12-31,119174277853.0,119174277853.0,96467563511.0,4474303022.0,4572017085.0,559602822.0,737102713.0,0.33,5130052610.0,3413473764.0
601155.XSHG,2025-03-29,2023-12-31,119174277853.0,119174277853.0,96467563511.0,4474303022.0,4572017085.0,559602822.0,737102713.0,0.33,5130052610.0,3413473764.0
601155.XSHG,2024-03-29,2023-12-31,119174277853.0,119174277853.0,96467563511.0,4474303022.0,4572017085.0,559602822.0,737102713.0,0.33,5130052610.0,3413473764.0
601155.XSHG,2024-03-29,2022-12-31,115456683070.0,115456683070.0,92326022918.0,3032697182.0,3115370410.0,1585452714.0,1393833529.0,0.62,5503130167.0,4517691333.0
601155.XSHG,2023-04-01,2022-12-31,115456683070.0,115456683070.0,92326022918.0,3032697182.0,3115370410.0,1585452714.0,1393833529.0,0.62,5503130167.0,4517691333.0
601155.XSHG,2023-04-01,2021-12-31,168231677887.0,168231677887.0,133836289946.0,18226877071.0,18318025470.0,13759627550.0,12598086046.0,5.59,5895567314.0,4202463708.0
601155.XSHG,2022-03-31,2021-12-31,168231677887.0,168231677887.0,133836289946.0,18226877071.0,18318025470.0,13759627550.0,12598086046.0,5.59,5895567314.0,4202463708.0
601162.XSHG,2025-04-30,2024-12-31,2699783834.41,2699783834.41,2627472600.88,72311233.53,5076393.05,31223347.65,-29709077.34,0.0,,
601162.XSHG,2025-04-30,2023-12-31,3426523374.61,3426523374.61,3180659375.8,245863998.81,320449459.4,418771408.15,307183810.96,0.04,,
601162.XSHG,2024-04-30,2023-12-31,3426523374.61,3426523374.61,3180659375.8,245863998.81,320449459.4,418771408.15,307183810.96,0.04,,
601162.XSHG,2024-04-30,2022-12-31,1720988732.54,1720988732.54,3637295379.21,-1916306646.67,-1876470520.86,-1449246297.34,-1502671783.92,-0.17,,
601162.XSHG,2023-04-28,2022-12-31,1720988732.54,1720988732.54,3637295379.21,-1916306646.67,-1876470520.86,-1455544092.2,-1508969578.78,-0.18,,
601162.XSHG,2023-04-28,2021-12-31,4405719313.76,4405719313.76,3766805556.24,638913757.52,701942812.49,597551799.67,586354789.34,0.07,,
601162.XSHG,2022-03-31,2021-12-31,4405719313.76,4405719313.76,3766805556.24,638913757.52,701942812.49,597551799.67,586354789.34,0.07,,
601166.XSHG,2025-03-28,2024-12-31,212226000000.0,212226000000.0,125029000000.0,87197000000.0,87120000000.0,77491000000.0,77205000000.0,3.51,,
601166.XSHG,2025-03-28,2023-12-31,210831000000.0,210831000000.0,126691000000.0,84140000000.0,84329000000.0,77654000000.0,77116000000.0,3.51,,
601166.XSHG,2024-03-29,2023-12-31,210831000000.0,210831000000.0,126691000000.0,84140000000.0,84329000000.0,77654000000.0,77116000000.0,3.51,,
601166.XSHG,2024-03-29,2022-12-31,222374000000.0,222374000000.0,116212000000.0,106162000000.0,106221000000.0,92414000000.0,91377000000.0,4.2,,
601166.XSHG,2023-03-31,2022-12-31,222374000000.0,222374000000.0,116212000000.0,106162000000.0,106221000000.0,92414000000.0,91377000000.0,4.2,,
601166.XSHG,2023-03-31,2021-12-31,221236000000.0,221236000000.0,126037000000.0,95199000000.0,95310000000.0,83816000000.0,82680000000.0,3.77,,
601166.XSHG,2022-03-25,2021-12-31,221236000000.0,221236000000.0,126037000000.0,95199000000.0,95310000000.0,83816000000.0,82680000000.0,3.77,,
601186.XSHG,2025-03-29,2024-12-31,1067171337000.0,1067171337000.0,957601788000.0,32283227000.0,32474709000.0,27078377000.0,22215074000.0,1.46,6836126000.0,48041871000.0
601186.XSHG,2025-03-29,2023-12-31,1137993486000.0,1137993486000.0,1019749051000.0,38593709000.0,38828152000.0,32328729000.0,26096971000.0,1.73,7311902000.0,50191772000.0
601186.XSHG,2024-03-29,2023-12-31,1137993486000.0,1137993486000.0,1019683082000.0,38593709000.0,38828152000.0,32328729000.0,26096971000.0,1.73,7377871000.0,50191772000.0
601186.XSHG,2024-03-29,2022-12-31,1096312867000.0,1096312867000.0,985747674000.0,37401584000.0,37824462000.0,31794290000.0,26680796000.0,1.76,6642387000.0,46876981000.0
601186.XSHG,2023-03-31,2022-12-31,1096312867000.0,1096312867000.0,985747674000.0,37401584000.0,37824462000.0,31752778000.0,26642094000.0,1.76,6642387000.0,46876981000.0
601186.XSHG,2023-03-31,2021-12-31,1020010179000.0,1020010179000.0,922126888000.0,34814406000.0,35151419000.0,29315202000.0,24690556000.0,1.6,6147103000.0,40995875000.0
601186.XSHG,2022-03-31,2021-12-31,1020010179000.0,1020010179000.0,922126888000.0,34814406000.0,35151419000.0,29315202000.0,24690556000.0,1.6,6147103000.0,40995875000.0
601198.XSHG,2025-04-04,2024-12-31,9370311644.7,9370311644.7,7532870190.46,1837441454.24,1778908960.38,1550523901.03,1544324857.74,0.478,,
601198.XSHG,2025-04-04,2023-12-31,4735175868.03,4735175868.03,3619980949.28,1115194918.75,942460716.36,821624267.24,819739772.59,0.254,,
601198.XSHG,2024-04-04,2023-12-31,4735175868.03,4735175868.03,3619980949.28,1115194918.75,942460716.36,821624267.24,819739772.59,0.254,,
601198.XSHG,2024-04-04,2022-12-31,3429193721.41,3429193721.41,2879839515.87,549354205.54,550517897.76,517096515.66,517197649.74,0.16,,
601198.XSHG,2023-03-31,2022-12-31,3429193721.41,3429193721.41,2879839515.87,549354205.54,550517897.76,517096515.66,517197649.74,0.16,,
601198.XSHG,2023-03-31,2021-12-31,5375748343.46,5375748343.46,3372315018.85,2003433324.61,2003305558.78,1652308922.63,1652243606.93,0.582,,
601198.XSHG,2022-04-29,2021-12-31,5375748343.46,5375748343.46,3372315018.85,2003433324.61,2003305558.78,1652308922.63,1652243606.93,0.582,,
601211.XSHG,2025-03-29,2024-12-31,43397126485.0,43397126485.0,26737764986.0,16659361499.0,16662241192.0,13548760246.0,13024084673.0,1.39,,
601211.XSHG,2025-03-29,2023-12-31,36141292021.0,36141292021.0,23963772278.0,12177519743.0,12147898479.0,9885417208.0,9374143632.0,0.98,,
601211.XSHG,2024-03-29,2023-12-31,36141292021.0,36141292021.0,23963772278.0,12177519743.0,12147898479.0,9885417208.0,9374143632.0,0.98,,
601211.XSHG,2024-03-29,2022-12-31,35471284791.0,35471284791.0,21188242442.0,14283042349.0,14139971605.0,11622803584.0,11508784658.0,1.25,,
601211.XSHG,2023-03-30,2022-12-31,35471284791.0,35471284791.0,21188242442.0,14283042349.0,14139971605.0,11621169188.0,11507150262.0,1.24,,
601211.XSHG,2023-03-30,2021-12-31,42817138705.0,42817138705.0,23537324054.0,19279814651.0,19112281009.0,15302541991.0,15013479630.0,1.65,,
601211.XSHG,2022-03-31,2021-12-31,42817138705.0,42817138705.0,23537324054.0,19279814651.0,19112281009.0,15302541991.0,15013479630.0,1.65,,
601225.XSHG,2025-04-26,2024-12-31,184144845071.05,184144845071.05,123950818253.62,44171764935.62,43835613323.87,36557254089.51,22359786564.16,2.31,916852276.14,7595192163.0
601225.XSHG,2025-04-26,2023-12-31,181471814714.54,181471814714.54,113728336368.16,45367018106.03,44999935362.54,38342812268.08,23100170491.31,2.38,865090247.32,9166115215.91
601225.XSHG,2024-04-26,2023-12-31,170872490679.69,170872490679.69,106188077125.61,42508009643.17,42274493775.02,35887417351.2,21239015394.53,2.19,840596036.26,8577079276.72
601225.XSHG,2024-04-26,2022-12-31,166847725959.23,166847725959.23,91784274738.46,64374411168.15,63856008569.37,53209422754.4,35202426118.18,3.63,835441774.6,7699618602.6
601225.XSHG,2023-04-27,2022-12-31,166847725959.23,166847725959.23,91784274738.46,64581545058.04,64063148459.26,53089468764.26,35122944093.91,3.62,835441774.6,7693006075.82
601225.XSHG,2023-04-27,2021-12-31,152307544839.6,152307544839.6,96193394527.13,41832013408.6,41122751362.12,34023199603.77,21419341833.26,2.21,1028440960.11,7754117057.84
601225.XSHG,2022-04-28,2021-12-31,152266423157.5,152266423157.5,97688211312.12,41393764301.76,40688840681.97,33743545631.47,21139687860.96,2.18,1042159997.87,7140964042.98
601229.XSHG,2025-04-25,2024-12-31,52985550000.0,52985550000.0,25683183000.0,27302367000.0,27020502000.0,23560448000.0,23559890000.0,1.6,,
601229.XSHG,2025-04-25,2023-12-31,50564474000.0,50564474000.0,24534970000.0,26029504000.0,25897090000.0,22572244000.0,22544789000.0,1.53,,
601229.XSHG,2024-04-26,2023-12-31,50564474000.0,50564474000.0,24534970000.0,26029504000.0,25897090000.0,22572244000.0,22544789000.0,1.53,,
601229.XSHG,2024-04-26,2022-12-31,53112478000.0,53112478000.0,29087219000.0,24025259000.0,24044293000.0,22317928000.0,22280215000.0,1.5,,
601229.XSHG,2023-04-28,2022-12-31,53112478000.0,53112478000.0,29087219000.0,24025259000.0,24044293000.0,22317928000.0,22280215000.0,1.5,,
601229.XSHG,2023-04-28,2021-12-31,56229904000.0,56229904000.0,32671895000.0,23558009000.0,23554598000.0,22080368000.0,22042452000.0,1.48,,
601229.XSHG,2022-04-22,2021-12-31,56229904000.0,56229904000.0,32671895000.0,23558009000.0,23554598000.0,22080368000.0,22042452000.0,1.48,,
601233.XSHG,2025-04-26,2024-12-31,101306830339.5,101306830339.5,96603568733.1,899477434.77,955938968.77,1217998139.69,1201903617.26,0.51,134277826.38,3423655312.0
601233.XSHG,2025-04-26,2023-12-31,82639848536.91,82639848536.91,78455115981.07,578898592.01,624272344.56,821399757.38,797038985.03,0.34,118222869.13,3107291385.77
601233.XSHG,2024-04-27,2023-12-31,82639848536.91,82639848536.91,78455115981.07,578898592.01,624272344.56,821399757.38,797038985.03,0.34,118222869.13,3107291385.77
601233.XSHG,2024-04-27,2022-12-31,61993349371.81,61993349371.81,59988144892.04,-371274822.44,-334567992.1,127291511.85,124712417.77,0.05,100927067.98,2855159622.64
