secID,publishDate,endDate,cashCEquiv,fixedAssets,TAssets,TLiab,TShEquity,retainedEarnings,paidInCapital,AR,inventories,TCA,TCL
000538.XSHE,2023-03-31,2022-12-31,13056113712.47,2721970469.98,53320943868.74,14793946606.95,38526997261.79,16720444918.66,1796862549.0,9089822151.93,7993207044.26,35677010287.88,13558358697.21
000538.XSHE,2023-03-31,2021-12-31,18870864842.32,2970908984.26,52335429198.95,13900286833.99,38435142364.96,16285350424.41,1282715242.0,7184433954.23,8379223147.51,45503949943.31,12718325158.14
000538.XSHE,2022-10-28,2021-12-31,18870864842.32,2970908984.26,52292765646.22,13858947800.63,38433817845.59,16284055265.44,1282715242.0,7184433954.23,8379223147.51,45503949943.31,12718325158.14
000538.XSHE,2022-08-30,2021-12-31,18870864842.32,2970908984.26,52292765646.22,13858947800.63,38433817845.59,16284055265.44,1282715242.0,7184433954.23,8379223147.51,45503949943.31,12718325158.14
000538.XSHE,2022-04-29,2021-12-31,18870864842.32,2970908984.26,52292765646.22,13858947800.63,38433817845.59,16284055265.44,1282715242.0,7184433954.23,8379223147.51,45503949943.31,12718325158.14
000538.XSHE,2022-03-26,2021-12-31,18870864842.32,2970908984.26,52292765646.22,13858947800.63,38433817845.59,16284055265.44,1282715242.0,7184433954.23,8379223147.51,45503949943.31,12718325158.14
000547.XSHE,2025-10-28,2024-12-31,1607655785.65,1018614346.18,11338738911.98,5307295048.45,6031443863.53,-536765609.1,358376900.0,2196108681.59,2158824734.41,6840098552.43,5042956716.6
000547.XSHE,2025-08-23,2024-12-31,1607655785.65,1018605358.11,11338738911.98,5307295048.45,6031443863.53,-536765609.1,358376900.0,2196108681.59,2158824734.41,6840098552.43,5042956716.6
000547.XSHE,2025-04-30,2024-12-31,1607655785.65,1018614346.18,11338738911.98,5307295048.45,6031443863.53,-536765609.1,358376900.0,2196108681.59,2158824734.41,6840098552.43,5042956716.6
000547.XSHE,2025-04-19,2024-12-31,1607655785.65,1018605358.11,11338738911.98,5307295048.45,6031443863.53,-536765609.1,358376900.0,2196108681.59,2158824734.41,6840098552.43,5042956716.6
000547.XSHE,2025-04-19,2023-12-31,1392867472.24,695377037.34,12858431113.82,4985802441.48,7872628672.34,1135963853.04,358376900.0,2481614281.01,2256042164.28,7158163667.08,4501244043.85
000547.XSHE,2025-01-21,2023-12-31,1392867472.24,695377037.34,12858431113.82,4985802441.48,7872628672.34,1135963853.04,358376900.0,2481614281.01,2256042164.28,7158163667.08,4501244043.85
000547.XSHE,2024-10-31,2023-12-31,1392867472.24,695377037.34,12855095607.59,4984882886.94,7870212720.65,1136361511.04,358376900.0,2481614281.01,2256042164.28,7159421454.78,4501116265.55
000547.XSHE,2024-08-29,2023-12-31,1392867472.24,695377037.34,12855095607.59,4984882886.94,7870212720.65,1136361511.04,358376900.0,2481614281.01,2256042164.28,7159421454.78,4501116265.55
000547.XSHE,2024-04-30,2023-12-31,1392867472.24,695377037.34,12855095607.59,4984882886.94,7870212720.65,1136361511.04,358376900.0,2481614281.01,2256042164.28,7159421454.78,4501116265.55
000547.XSHE,2024-04-30,2023-12-31,1392867472.24,695377037.34,12855095607.59,4984882886.94,7870212720.65,1136361511.04,358376900.0,2481614281.01,2256042164.28,7159421454.78,4501116265.55
000547.XSHE,2025-01-21,2022-12-31,1763254249.05,718287451.29,14618897808.29,4523361628.55,10095536179.74,3116195576.18,363593743.0,3226965039.56,1941282191.05,8263037173.48,4131798341.36
000547.XSHE,2025-01-21,2022-12-31,1763254249.05,718287451.29,14599180169.53,4503316074.91,10095864094.62,3116502210.41,363593743.0,3226965039.56,1941282191.05,8263037173.48,4131798341.36
000547.XSHE,2024-06-29,2022-12-31,1763254249.05,718287451.29,14609849351.51,4479802373.52,10130046977.99,3142799203.78,363593743.0,3226965039.56,1941282191.05,8265464961.18,4131670563.06
000547.XSHE,2024-06-29,2022-12-31,1763254249.05,718287451.29,14609849351.51,4479802373.52,10130046977.99,3142799203.78,363593743.0,3226965039.56,1941282191.05,8265464961.18,4131670563.06
000547.XSHE,2024-04-30,2022-12-31,1763254249.05,718287451.29,14609849351.51,4479802373.52,10130046977.99,3142799203.78,363593743.0,3226965039.56,1941282191.05,8265464961.18,4131670563.06
000547.XSHE,2024-04-30,2022-12-31,1763254249.05,718287451.29,14590131712.75,4459756819.88,10130374892.87,3143105838.01,363593743.0,3226965039.56,1941282191.05,8265464961.18,4131670563.06
000547.XSHE,2023-10-31,2022-12-31,1763254249.05,735596443.31,14656326632.2,4465049106.24,10191277525.96,3196578951.92,363593743.0,3226965039.56,1946044091.05,8285200361.18,4116917295.78
000547.XSHE,2023-08-31,2022-12-31,1763254249.05,735596443.31,14656326632.2,4465049106.24,10191277525.96,3196578951.92,363593743.0,3226965039.56,1946044091.05,8285200361.18,4116917295.78
000547.XSHE,2023-04-29,2022-12-31,1763254249.05,735596443.31,14656326632.2,4465049106.24,10191277525.96,3196578951.92,363593743.0,3226965039.56,1946044091.05,8285200361.18,4116917295.78
000547.XSHE,2023-04-22,2022-12-31,1763254249.05,735596443.31,14656326632.2,4465049106.24,10191277525.96,3196578951.92,363593743.0,3226965039.56,1946044091.05,8285200361.18,4116917295.78
000547.XSHE,2025-01-21,2021-12-31,1417324775.08,689840993.48,14025081884.4,4132750420.42,9892331463.98,3121030439.32,363593743.0,2803494467.34,1893504363.05,7425362970.28,4002356751.01
000547.XSHE,2025-01-21,2021-12-31,1417324775.08,689840993.48,14025081884.4,4132750420.42,9892331463.98,3121030439.32,363593743.0,2803494467.34,1893504363.05,7425362970.28,4002356751.01
000547.XSHE,2024-06-29,2021-12-31,1417324775.08,689840993.48,14016416952.7,4094084203.27,9922332749.43,3144347438.37,363593743.0,2803494467.34,1893504363.05,7425362970.28,4002356751.01
000547.XSHE,2024-06-29,2021-12-31,1417324775.08,689840993.48,14016416952.7,4094084203.27,9922332749.43,3144347438.37,363593743.0,2803494467.34,1893504363.05,7425362970.28,4002356751.01
000547.XSHE,2024-04-30,2021-12-31,1417324775.08,689840993.48,14016416952.7,4094084203.27,9922332749.43,3144347438.37,363593743.0,2803494467.34,1893504363.05,7425362970.28,4002356751.01
000547.XSHE,2023-04-22,2021-12-31,1417324775.08,708029685.42,13963344466.11,3971366334.22,9991978131.89,3199707351.92,363593743.0,2803494467.34,1809866770.83,7341725378.06,3879638881.96
000547.XSHE,2022-10-26,2021-12-31,1417324775.08,708029685.42,13963344466.11,3971366334.22,9991978131.89,3199707351.92,363593743.0,2803494467.34,1809866770.83,7341725378.06,3879638881.96
000547.XSHE,2022-08-24,2021-12-31,1417324775.08,708029685.42,13963344466.11,3971366334.22,9991978131.89,3199707351.92,363593743.0,2803494467.34,1809866770.83,7341725378.06,3879638881.96
000547.XSHE,2022-04-29,2021-12-31,1417324775.08,708029685.42,13963344466.11,3971366334.22,9991978131.89,3199707351.92,363593743.0,2803494467.34,1809866770.83,7341725378.06,3879638881.96
000547.XSHE,2022-04-26,2021-12-31,1417324775.08,708029685.42,13963344466.11,3971366334.22,9991978131.89,3199707351.92,363593743.0,2803494467.34,1809866770.83,7341725378.06,3879638881.96
000559.XSHE,2025-10-28,2024-12-31,6118697372.66,2591977755.32,22296158261.09,12948231881.26,9347926379.83,2502443957.2,3303791344.0,2510115048.91,3536803114.98,14236202770.97,10686790362.9
000559.XSHE,2025-08-27,2024-12-31,6118697372.66,2591977755.32,22296158261.09,12948231881.26,9347926379.83,2502443957.2,3303791344.0,2510115048.91,3536803114.98,14236202770.97,10686790362.9
000559.XSHE,2025-04-26,2024-12-31,6118697372.66,2591977755.32,22296158261.09,12948231881.26,9347926379.83,2502443957.2,3303791344.0,2510115048.91,3534416658.59,14233816314.58,10686790362.9
000559.XSHE,2025-04-26,2024-12-31,6118697372.66,2591977755.32,22296158261.09,12948231881.26,9347926379.83,2502443957.2,3303791344.0,2510115048.91,3536803114.98,14236202770.97,10686790362.9
000559.XSHE,2025-04-26,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10661115589.33
000559.XSHE,2025-04-26,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10661115589.33
000559.XSHE,2025-04-26,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10661115589.33
000559.XSHE,2025-04-26,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10637565122.53
000559.XSHE,2024-10-26,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10661115589.33
000559.XSHE,2024-08-27,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10661115589.33
000559.XSHE,2024-04-30,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10661115589.33
000559.XSHE,2024-04-30,2023-12-31,5255062475.62,2522768878.07,20890473039.2,11840468781.69,9050004257.51,2112353523.13,3303791344.0,2298305079.16,2813653755.8,12416848832.66,10661115589.33
000559.XSHE,2024-04-30,2022-12-31,4312503048.51,2684648248.43,19188368004.53,10268857527.24,8919510477.29,2237497268.2,3303791344.0,2169540691.15,2806430533.41,10962221273.02,8378620754.06
000559.XSHE,2024-04-30,2022-12-31,4312503048.51,2684648248.43,19188368004.53,10268857527.24,8919510477.29,2237497268.2,3303791344.0,2169540691.15,2806430533.41,10962221273.02,8378620754.06
000559.XSHE,2023-10-27,2022-12-31,4312503048.51,2684648248.43,19188275519.48,10268928278.93,8919347240.55,2237393155.13,3303791344.0,2169540691.15,2806430533.41,10962221273.02,8378617656.38
000559.XSHE,2023-08-24,2022-12-31,4312503048.51,2684648248.43,19188275519.48,10268928278.93,8919347240.55,2237393155.13,3303791344.0,2169540691.15,2806430533.41,10962221273.02,8378617656.38
000559.XSHE,2023-04-26,2022-12-31,4312503048.51,2684648248.43,19188275519.48,10268928278.93,8919347240.55,2237393155.13,3303791344.0,2169540691.15,2806430533.41,10962221273.02,8378617656.38
000559.XSHE,2023-03-28,2022-12-31,4312503048.51,2684648248.43,19188275519.48,10268928278.93,8919347240.55,2237393155.13,3303791344.0,2169540691.15,2806430533.41,10962221273.02,8378617656.38
000559.XSHE,2023-03-28,2021-12-31,6237052422.91,2842881163.64,16820794380.68,8036397677.46,8784396703.22,1858666647.81,3303791344.0,1854141189.81,2513350092.19,12111613205.55,6185051860.09
000559.XSHE,2022-10-26,2021-12-31,6237052422.91,2842881163.64,16820794380.68,8036397677.46,8784396703.22,1858666647.81,3303791344.0,1854141189.81,2513350092.19,12111613205.55,6185051860.09
000559.XSHE,2022-08-23,2021-12-31,6237052422.91,2842881163.64,16820794380.68,8036397677.46,8784396703.22,1858666647.81,3303791344.0,1854141189.81,2513350092.19,12111613205.55,6185051860.09
000559.XSHE,2022-04-28,2021-12-31,6237052422.91,2842881163.64,16820794380.68,8036397677.46,8784396703.22,1858666647.81,3303791344.0,1854141189.81,2513350092.19,12111613205.55,6185051860.09
000559.XSHE,2022-04-01,2021-12-31,6237052422.91,2842881163.64,16820794380.68,8036397677.46,8784396703.22,1858666647.81,3303791344.0,1854141189.81,2513350092.19,12111613205.55,6185051860.09
000559.XSHE,2022-03-30,2021-12-31,6237052422.91,2842881163.64,16820794380.68,8036397677.46,8784396703.22,1858666647.81,3303791344.0,1854141189.81,2513350092.19,12111613205.55,6185051860.09
000563.XSHE,2026-02-10,2025-12-31,2477404805.96,1024990094.45,29451008031.13,10507484710.92,18943523320.21,5769520662.21,5113970358.0,,,,
000563.XSHE,2026-02-10,2024-12-31,2946101753.72,64478775.36,25451475840.16,7563963713.85,17887512126.31,4888766412.04,5113970358.0,,,,
000563.XSHE,2025-10-28,2024-12-31,2946101753.72,64478775.36,25451475840.16,7563963713.85,17887512126.31,4888766412.04,5113970358.0,,,,
000563.XSHE,2025-08-27,2024-12-31,2946101753.72,64478775.36,25451475840.16,7563963713.85,17887512126.31,4888766412.04,5113970358.0,,,,
000563.XSHE,2025-04-25,2024-12-31,2946101753.72,64478775.36,25451475840.16,7563963713.85,17887512126.31,4888766412.04,5113970358.0,,,,
000563.XSHE,2025-03-18,2024-12-31,2946101753.72,64478775.36,25451475840.16,7563963713.85,17887512126.31,4888766412.04,5113970358.0,,,,
000563.XSHE,2025-03-18,2023-12-31,1430730531.52,59101026.87,24034170948.98,6945175987.65,17088994961.33,4314305838.26,5113970358.0,,,,
000563.XSHE,2024-10-29,2023-12-31,1430730531.52,59101026.87,24034170948.98,6945175987.65,17088994961.33,4314305838.26,5113970358.0,,,,
000563.XSHE,2024-08-27,2023-12-31,1430730531.52,59101026.87,24034170948.98,6945175987.65,17088994961.33,4314305838.26,5113970358.0,,,,
000563.XSHE,2024-04-26,2023-12-31,1430730531.52,59101026.87,24034170948.98,6945175987.65,17088994961.33,4314305838.26,5113970358.0,,,,
000563.XSHE,2024-03-18,2023-12-31,1430730531.52,59101026.87,24034170948.98,6945175987.65,17088994961.33,4314305838.26,5113970358.0,,,,
000563.XSHE,2024-03-18,2022-12-31,2115419303.38,62658337.7,22800275015.1,6582558943.01,16217716072.09,3569253018.36,5113970358.0,,,,
000563.XSHE,2023-10-30,2022-12-31,2115419303.38,62658337.7,22800275015.1,6582558943.01,16217716072.09,3569253018.36,5113970358.0,,,,
000563.XSHE,2023-08-28,2022-12-31,2115419303.38,62658337.7,22800275015.1,6582558943.01,16217716072.09,3569253018.36,5113970358.0,,,,
000563.XSHE,2023-04-28,2022-12-31,2115419303.38,62658337.7,22800275015.1,6582558943.02,16217716072.08,3569253018.35,5113970358.0,,,,
000563.XSHE,2023-04-28,2022-12-31,2115419303.38,62658337.7,22800275015.1,6582558943.01,16217716072.09,3569253018.36,5113970358.0,,,,
000563.XSHE,2023-04-28,2021-12-31,1303768408.76,66248857.67,17243923719.26,4991777878.72,12252145840.54,3042522239.04,3964012846.0,,,,
000563.XSHE,2022-10-24,2021-12-31,1303768408.76,66248857.67,17243923719.26,4991777878.72,12252145840.54,3042522239.04,3964012846.0,,,,
000563.XSHE,2022-08-30,2021-12-31,1303768408.76,66248857.67,17243923719.26,4991777878.72,12252145840.54,3042522239.04,3964012846.0,,,,
000563.XSHE,2022-04-28,2021-12-31,1303768408.76,66248857.67,17243923719.26,4991777878.72,12252145840.54,3042522239.04,3964012846.0,,,,
000563.XSHE,2022-04-28,2021-12-31,1303768408.76,66248857.67,17243923719.26,4991777878.72,12252145840.54,3042522239.04,3964012846.0,,,,
000568.XSHE,2025-10-31,2024-12-31,33578396831.33,9131776915.51,68334595564.58,20826588928.87,47508006635.71,39340298309.42,1471951503.0,11022302.31,13392794475.96,50856449197.89,14277111968.03
000568.XSHE,2025-08-30,2024-12-31,33578396831.33,9131607204.08,68334595564.58,20826588928.87,47508006635.71,39340298309.42,1471951503.0,11022302.31,13392794475.96,50856449197.89,14277111968.03
000568.XSHE,2025-04-28,2024-12-31,33578396831.33,9131776915.51,68334595564.58,20826588928.87,47508006635.71,39340298309.42,1471951503.0,11022302.31,13392794475.96,50856449197.89,14277111968.03
000568.XSHE,2025-04-28,2024-12-31,33578396831.33,9131607204.08,68334595564.58,20826588928.87,47508006635.71,39340298309.42,1471951503.0,11022302.31,13392794475.96,50856449197.89,14277111968.03
000568.XSHE,2025-04-28,2023-12-31,25952025091.28,8613187271.67,63294455201.6,21762747471.75,41531707729.85,33815566574.75,1471987769.0,17461378.98,11622043947.46,45358404336.27,10070829218.3
000568.XSHE,2024-10-31,2023-12-31,25952025091.28,8613223465.46,63294455201.6,21762747471.75,41531707729.85,33815566574.75,1471987769.0,17461378.98,11622043947.46,45358404336.27,10070829218.3
000568.XSHE,2024-08-31,2023-12-31,25952025091.28,8613187271.67,63294455201.6,21762747471.75,41531707729.85,33815566574.75,1471987769.0,17461378.98,11622043947.46,45358404336.27,10070829218.3
000568.XSHE,2024-04-27,2023-12-31,25952025091.28,8613187271.67,63294455201.6,21762747471.75,41531707729.85,33815566574.75,1471987769.0,17461378.98,11622043947.46,45358404336.27,10070829218.3
000568.XSHE,2024-04-27,2023-12-31,25952025091.28,8613223465.46,63294455201.6,21762747471.75,41531707729.85,33815566574.75,1471987769.0,17461378.98,11622043947.46,45358404336.27,10070829218.3
000568.XSHE,2024-04-27,2022-12-31,17757528211.25,8853348204.83,51385481354.52,17056686417.88,34328794936.64,26772197213.98,1471895100.0,5939420.78,9840742374.85,33551719277.8,10652141888.68
000568.XSHE,2023-10-31,2022-12-31,17757528211.25,8856258598.78,51385481354.52,17056686417.88,34328794936.64,26772197213.98,1471895100.0,5939420.78,9840742374.85,33551719277.8,10652141888.68
000568.XSHE,2023-08-29,2022-12-31,17757528211.25,8853348204.83,51385481354.52,17056686417.88,34328794936.64,26772197213.98,1471895100.0,5939420.78,9840742374.85,33551719277.8,10652141888.68
000568.XSHE,2023-04-29,2022-12-31,17757528211.25,8856258598.78,51385481354.52,17056686417.88,34328794936.64,26772197213.98,1471895100.0,5939420.78,9840742374.85,33551719277.8,10652141888.68
000568.XSHE,2023-04-29,2022-12-31,17757528211.25,8853348204.83,51385481354.52,17056686417.88,34328794936.64,26772197213.98,1471895100.0,5939420.78,9840742374.85,33551719277.8,10652141888.68
000568.XSHE,2023-04-29,2021-12-31,13513494580.56,8088216508.58,43211782005.68,15074520882.85,28137261122.83,21187860235.89,1464752476.0,1628248.55,7277573166.8,26575357600.02,10946958438.33
000568.XSHE,2022-10-28,2021-12-31,13513494580.56,8089487274.39,43211782005.68,15074520882.85,28137261122.83,21187860235.89,1464752476.0,1628248.55,7277573166.8,26575357600.02,10946958438.33
000568.XSHE,2022-08-29,2021-12-31,13513494580.56,8088216508.58,43211782005.68,15074520882.85,28137261122.83,21187860235.89,1464752476.0,1628248.55,7277573166.8,26575357600.02,10946958438.33
000568.XSHE,2022-04-29,2021-12-31,13513494580.56,8088216508.58,43211782005.68,15074520882.85,28137261122.83,21187860235.89,1464752476.0,1628248.55,7277573166.8,26575357600.02,10946958438.33
000568.XSHE,2022-04-29,2021-12-31,13513494580.56,8089487274.39,43211782005.68,15074520882.85,28137261122.83,21187860235.89,1464752476.0,1628248.55,7277573166.8,26575357600.02,10946958438.33
000581.XSHE,2025-10-28,2024-12-31,2246600451.52,4461619375.21,28404900411.22,7892309187.34,20512591223.88,15523124882.77,996986293.0,3737653893.03,2308920401.14,13307830772.22,7373709831.11
000581.XSHE,2025-08-26,2024-12-31,2246600451.52,4461619375.21,28404900411.22,7892309187.34,20512591223.88,15523124882.77,996986293.0,3737653893.03,2308920401.14,13307830772.22,7373709831.11
000581.XSHE,2025-04-25,2024-12-31,2246600451.52,4461619375.21,28404900411.22,7892309187.34,20512591223.88,15523124882.77,996986293.0,3737653893.03,2308920401.14,13307830772.22,7373709831.11
000581.XSHE,2025-04-18,2024-12-31,2246600451.52,4461619375.21,28404900411.22,7892309187.34,20512591223.88,15523124882.77,996986293.0,3737653893.03,2308920401.14,13307830772.22,7373709831.11
000581.XSHE,2025-04-18,2023-12-31,2274771699.14,3969574102.87,28081087791.81,7902865030.77,20178222761.04,15054950398.12,1002162793.0,3857539958.2,2068533030.94,13720853738.62,7142910095.67
000581.XSHE,2024-10-25,2023-12-31,2274771699.14,3969574102.87,28081087791.81,7902865030.77,20178222761.04,15054950398.12,1002162793.0,3857539958.2,2068533030.94,13720853738.62,7142910095.67
000581.XSHE,2024-08-22,2023-12-31,2274771699.14,3969574102.87,28081087791.81,7902865030.77,20178222761.04,15054950398.12,1002162793.0,3857539958.2,2068533030.94,13720853738.62,7142910095.67
000581.XSHE,2024-04-25,2023-12-31,2274771699.14,3969574102.87,28081087791.81,7902865030.77,20178222761.04,15054950398.12,1002162793.0,3857539958.2,2068533030.94,13720853738.62,7142910095.67
000581.XSHE,2024-04-16,2023-12-31,2274771699.14,3969574102.87,28081087791.81,7902865030.77,20178222761.04,15054950398.12,1002162793.0,3857539958.2,2068533030.94,13720853738.62,7142910095.67
000581.XSHE,2024-04-16,2022-12-31,2389551930.76,3769984185.94,28528913065.01,10094206215.63,18434706849.38,13320021325.9,1008603293.0,3127490177.25,2283119656.27,14362288800.21,9366359013.4
000581.XSHE,2024-04-16,2022-12-31,2389551930.76,3769984185.94,28528913065.01,10094206215.63,18434706849.38,13320021325.9,1008603293.0,3127490177.25,2283119656.27,14362288800.21,9366359013.4
000581.XSHE,2024-04-16,2022-12-31,2389551930.76,3769984185.94,28528913065.01,10094206215.63,18434706849.38,13320021325.9,1008603293.0,3127490177.25,2283119656.27,14362288800.21,9366359013.4
000581.XSHE,2023-10-25,2022-12-31,2389551930.76,3769984185.94,28528913065.01,10094206215.63,18434706849.38,13320021325.9,1008603293.0,3127490177.25,2283119656.27,14362288800.21,9366359013.4
000581.XSHE,2023-08-22,2022-12-31,2389551930.76,3769984185.94,28528913065.01,10094206215.63,18434706849.38,13320021325.9,1008603293.0,3127490177.25,2283119656.27,14362288800.21,9366359013.4
000581.XSHE,2023-04-28,2022-12-31,2389551930.76,3769984185.94,28528913065.01,10094206215.63,18434706849.38,13320021325.9,1008603293.0,3127490177.25,2283119656.27,14362288800.21,9366359013.4
000581.XSHE,2023-04-28,2022-12-31,2389551930.76,3769984185.94,28528913065.01,10094206215.63,18434706849.38,13320021325.9,1008603293.0,3127490177.25,2283119656.27,14362288800.21,9366359013.4
000581.XSHE,2024-04-16,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2024-04-16,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2023-04-28,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2023-04-28,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2023-04-28,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2023-04-28,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2022-10-25,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2022-08-23,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2022-04-27,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000581.XSHE,2022-04-19,2021-12-31,1896063265.69,2932210452.51,27970858427.84,8008156672.37,19962701755.47,14814787377.86,1008659570.0,2053800293.77,3445396375.09,15717551455.71,7530883795.06
000596.XSHE,2025-10-31,2024-12-31,15894104466.53,7896995404.62,40522413702.09,14828626978.76,25693786723.33,17639514432.44,528600000.0,69819734.99,9264220836.58,28811933319.6,14308635452.23
000596.XSHE,2025-08-30,2024-12-31,15894104466.53,7896995404.62,40522413702.09,14828626978.76,25693786723.33,17639514432.44,528600000.0,69819734.99,9264220836.58,28811933319.6,14308635452.23
000596.XSHE,2025-04-28,2024-12-31,15894104466.53,7896995404.62,40522413702.09,14828626978.76,25693786723.33,17639514432.44,528600000.0,69819734.99,9264220836.58,28811933319.6,14308635452.23
000596.XSHE,2025-04-28,2024-12-31,15894104466.53,7896995404.62,40522413702.09,14828626978.76,25693786723.33,17639514432.44,528600000.0,69819734.99,9264220836.58,28811933319.6,14308635452.23
000596.XSHE,2025-04-28,2023-12-31,15966371744.19,4596044056.92,35420907274.99,13006634312.91,22414272962.08,14500963359.34,528600000.0,68607919.27,7519682536.51,25508066655.36,12408612368.81
000596.XSHE,2024-10-31,2023-12-31,15966371744.19,4596044056.92,35420907274.99,13006634312.91,22414272962.08,14500963359.34,528600000.0,68607919.27,7519682536.51,25508066655.36,12408612368.81
000596.XSHE,2024-08-31,2023-12-31,15966371744.19,4596044056.92,35420907274.99,13006634312.91,22414272962.08,14500963359.34,528600000.0,68607919.27,7519682536.51,25508066655.36,12408612368.81
000596.XSHE,2024-04-27,2023-12-31,15966371744.19,4596044056.92,35420907274.99,13006634312.91,22414272962.08,14500963359.34,528600000.0,68607919.27,7519682536.51,25508066655.36,12408612368.81
000596.XSHE,2024-04-27,2023-12-31,15966371744.19,4596044056.92,35420907274.99,13006634312.91,22414272962.08,14500963359.34,528600000.0,68607919.27,7519682536.51,25508066655.36,12408612368.81
000596.XSHE,2024-04-27,2022-12-31,13772561141.3,2741844586.3,29789822298.65,10456968542.44,19332853756.21,11497599306.54,528600000.0,62688668.94,6058106090.88,22328220103.19,10008504274.95
000596.XSHE,2023-10-28,2022-12-31,13772561141.3,2741844586.3,29789822298.65,10456968542.44,19332853756.21,11497599306.54,528600000.0,62688668.94,6058106090.88,22328220103.19,10008504274.95
000596.XSHE,2023-08-31,2022-12-31,13772561141.3,2741844586.3,29789822298.65,10456968542.44,19332853756.21,11497599306.54,528600000.0,62688668.94,6058106090.88,22328220103.19,10008504274.95
000596.XSHE,2023-04-29,2022-12-31,13772561141.3,2741844586.3,29789822298.65,10456968542.44,19332853756.21,11497599306.54,528600000.0,62688668.94,6058106090.88,22328220103.19,10008504274.95
000596.XSHE,2023-04-29,2022-12-31,13772561141.3,2741844586.3,29789822298.65,10456968542.44,19332853756.21,11497599306.54,528600000.0,62688668.94,6058106090.88,22328220103.19,10008504274.95
000596.XSHE,2023-04-29,2021-12-31,11924922771.76,1984063975.87,25418086447.8,8165225566.27,17252860881.53,9517374574.46,528600000.0,89005804.17,4663456672.3,20290239634.12,7679627317.28
000596.XSHE,2022-10-31,2021-12-31,11924922771.76,1984063975.87,25418086447.8,8165225566.27,17252860881.53,9517374574.46,528600000.0,89005804.17,4663456672.3,20290239634.12,7679627317.28
000596.XSHE,2022-08-31,2021-12-31,11924922771.76,1984063975.87,25418086447.8,8165225566.27,17252860881.53,9517374574.46,528600000.0,89005804.17,4663456672.3,20290239634.12,7679627317.28
000596.XSHE,2022-04-30,2021-12-31,11924922771.76,1984063975.87,25418086447.8,8165225566.27,17252860881.53,9517374574.46,528600000.0,89005804.17,4663456672.3,20290239634.12,7679627317.28
000596.XSHE,2022-04-30,2021-12-31,11924922771.76,1984063975.87,25418086447.8,8165225566.27,17252860881.53,9517374574.46,528600000.0,89005804.17,4663456672.3,20290239634.12,7679627317.28
000598.XSHE,2025-10-29,2024-12-31,4300334098.64,13279383299.59,48448468554.45,28895558747.0,19552909807.45,12446206534.67,2984434721.0,3280244119.05,226572247.85,8850812380.45,11696258834.09
000598.XSHE,2025-08-28,2024-12-31,4300334098.64,13277241968.26,48448468554.45,28895558747.0,19552909807.45,12446206534.67,2984434721.0,3280244119.05,226572247.85,8850812380.45,11696258834.09
