tradeDate,000001.XSHE,000002.XSHE,000009.XSHE,000063.XSHE,000069.XSHE,000100.XSHE,000157.XSHE,000166.XSHE,000301.XSHE,000333.XSHE,000338.XSHE,000400.XSHE,000408.XSHE,000423.XSHE,000425.XSHE,000488.XSHE,000513.XSHE,000519.XSHE,000528.XSHE,000537.XSHE,000538.XSHE,000547.XSHE,000559.XSHE,000563.XSHE,000568.XSHE,000581.XSHE,000596.XSHE,000598.XSHE,000600.XSHE,000625.XSHE,000627.XSHE,000629.XSHE,000630.XSHE,000636.XSHE,000650.XSHE,000651.XSHE,000661.XSHE,000671.XSHE,000681.XSHE,000686.XSHE,000703.XSHE,000709.XSHE,000712.XSHE,000717.XSHE,000725.XSHE,000728.XSHE,000729.XSHE,000738.XSHE,000739.XSHE,000750.XSHE,000761.XSHE,000768.XSHE,000776.XSHE,000778.XSHE,000783.XSHE,000786.XSHE,000789.XSHE,000792.XSHE,000800.XSHE,000807.XSHE,000825.XSHE,000830.XSHE,000831.XSHE,000837.XSHE,000839.XSHE,000848.XSHE,000858.XSHE,000860.XSHE,000869.XSHE,000876.XSHE,000877.XSHE,000878.XSHE,000883.XSHE,000887.XSHE,000893.XSHE,000895.XSHE,000960.XSHE,000983.XSHE,002001.XSHE,002007.XSHE,002008.XSHE,002027.XSHE,002032.XSHE,002044.XSHE,002050.XSHE,002129.XSHE,002142.XSHE,002202.XSHE,002230.XSHE,002236.XSHE,002241.XSHE,002304.XSHE,002311.XSHE,002352.XSHE,002410.XSHE,002415.XSHE,002466.XSHE,002475.XSHE,002594.XSHE,002714.XSHE,600000.XSHG,600016.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600031.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600150.XSHG,600196.XSHG,600276.XSHG,600309.XSHG,600332.XSHG,600346.XSHG,600398.XSHG,600406.XSHG,600426.XSHG,600436.XSHG,600438.XSHG,600456.XSHG,600460.XSHG,600486.XSHG,600489.XSHG,600516.XSHG,600519.XSHG,600547.XSHG,600566.XSHG,600567.XSHG,600570.XSHG,600583.XSHG,600584.XSHG,600585.XSHG,600588.XSHG,600600.XSHG,600637.XSHG,600660.XSHG,600674.XSHG,600690.XSHG,600703.XSHG,600729.XSHG,600741.XSHG,600745.XSHG,600763.XSHG,600765.XSHG,600779.XSHG,600801.XSHG,600809.XSHG,600848.XSHG,600862.XSHG,600871.XSHG,600886.XSHG,600887.XSHG,600893.XSHG,600900.XSHG,600905.XSHG,600918.XSHG,600919.XSHG,600926.XSHG,600958.XSHG,600989.XSHG,601006.XSHG,601009.XSHG,601012.XSHG,601016.XSHG,601066.XSHG,601077.XSHG,601088.XSHG,601100.XSHG,601111.XSHG,601117.XSHG,601138.XSHG,601155.XSHG,601162.XSHG,601166.XSHG,601186.XSHG,601198.XSHG,601211.XSHG,601225.XSHG,601229.XSHG,601233.XSHG,601236.XSHG,601238.XSHG,601288.XSHG,601318.XSHG,601390.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601668.XSHG,601669.XSHG,601688.XSHG,601766.XSHG,601857.XSHG,601888.XSHG,601899.XSHG,601919.XSHG,603259.XSHG,603288.XSHG
2022-12-29,11.067,17.586,11.888,23.63,5.44,3.283,4.673,3.828,12.893,44.637,8.948,19.073,22.964,35.011,4.705,4.97,29.016,19.573,5.536,12.468,47.71,9.406,4.405,2.825,196.433,15.723,245.948,4.58,4.968,11.467,3.035,4.76,2.843,14.881,5.699,26.576,157.024,1.89,12.244,6.098,6.765,2.174,12.7,2.869,3.262,5.883,10.085,24.854,18.986,3.194,3.01,23.805,14.212,3.484,4.965,23.685,8.045,22.98,7.571,10.35,4.402,11.367,32.85,9.648,2.58,7.568,157.515,29.109,28.814,12.8,8.188,11.041,3.964,14.128,26.8,21.223,13.433,9.41,16.767,19.482,24.759,5.568,43.019,6.103,20.721,29.35,29.463,10.59,32.343,10.3,16.615,137.456,57.692,53.767,41.347,31.009,73.772,31.054,82.288,45.438,6.512,2.834,3.793,7.57,18.495,14.81,30.814,13.784,4.175,13.767,21.892,34.001,36.803,86.941,27.19,14.84,4.397,19.417,30.194,277.146,34.747,39.995,33.328,74.889,7.23,6.087,1555.131,18.624,22.994,2.431,38.83,5.693,22.769,24.186,22.813,99.79,6.097,31.34,10.998,22.401,16.984,19.241,14.939,53.429,104.979,29.495,81.194,13.083,263.057,11.322,21.521,1.99,9.827,26.8,40.561,18.84,5.411,6.284,5.899,11.205,8.304,11.207,5.537,8.503,41.521,3.489,23.035,2.843,22.612,59.788,10.62,7.37,8.5,20.67,2.83,14.206,6.96,7.401,12.303,14.615,4.769,14.158,7.084,10.67,2.434,39.663,4.979,3.617,21.714,34.809,4.696,6.397,11.54,4.578,4.289,206.16,9.294,7.388,73.58,62.284
2022-12-30,11.042,17.339,11.947,24.216,5.29,3.275,4.63,3.847,12.962,44.793,9.028,19.15,23.096,36.703,4.705,4.95,29.646,19.742,5.545,12.581,48.178,9.317,4.378,2.825,194.611,15.661,247.763,4.542,4.93,11.682,2.997,4.71,2.853,14.685,5.744,26.363,157.006,1.86,11.607,6.127,6.804,2.146,12.73,2.83,3.252,5.929,10.162,25.55,19.953,3.213,2.97,24.723,14.276,3.446,4.955,23.391,7.961,22.82,7.61,10.415,4.343,11.268,33.318,9.797,2.51,7.604,158.201,28.604,28.54,12.7,7.979,10.911,3.955,14.253,27.24,21.416,13.242,9.19,16.912,20.726,24.837,5.627,42.54,5.974,20.74,29.335,29.381,10.57,32.91,10.327,16.46,139.235,58.267,53.041,41.34,31.653,75.275,31.661,83.749,44.963,6.476,2.834,3.767,7.46,18.448,14.81,31.182,13.522,4.175,13.635,22.336,34.482,37.712,87.865,27.399,14.775,4.348,19.62,30.185,280.911,34.562,40.244,33.238,76.013,7.49,6.057,1572.339,18.673,23.61,2.431,39.777,5.638,22.927,23.899,23.781,100.151,6.032,31.511,11.128,22.401,17.073,20.124,15.078,53.309,105.988,30.031,81.468,12.987,263.057,11.218,21.725,1.97,9.864,27.026,41.847,18.732,5.449,6.313,5.899,11.24,8.276,11.198,5.537,8.511,41.765,3.48,22.891,2.851,22.233,60.885,10.6,7.296,8.436,20.47,2.86,14.189,6.906,7.459,12.339,14.481,4.745,14.128,7.132,10.698,2.426,39.706,4.952,3.617,21.47,35.133,4.643,6.462,11.612,4.578,4.229,206.996,9.294,7.224,75.713,61.597
2023-01-03,11.177,17.215,11.918,24.462,5.34,3.283,4.664,3.828,12.698,44.966,9.01,19.112,22.885,36.03,4.714,4.97,29.34,19.613,5.536,12.487,48.037,9.337,4.361,2.835,198.149,15.67,245.856,4.58,4.997,11.355,3.064,4.72,2.871,14.519,5.754,26.592,156.127,1.88,12.264,6.127,6.922,2.155,12.77,2.82,3.272,5.818,10.143,25.109,19.852,3.213,2.96,25.108,14.036,3.465,4.955,23.685,7.97,22.69,7.542,10.332,4.293,11.142,33.856,9.528,2.54,7.802,159.275,29.426,28.71,12.889,8.15,10.819,4.012,13.869,27.63,21.709,13.299,9.033,17.149,21.729,24.846,5.602,42.326,6.123,20.335,29.026,29.354,10.599,32.701,10.236,16.333,138.233,59.322,53.488,41.941,31.837,72.436,30.985,83.072,45.009,6.512,2.859,3.776,7.62,18.383,14.905,30.965,13.847,4.101,13.54,21.991,33.981,38.157,86.799,27.509,14.421,4.364,18.934,30.644,278.498,34.102,39.179,32.641,76.689,7.611,6.027,1567.992,18.81,23.888,2.451,39.817,5.601,22.769,23.803,24.1,99.919,6.153,31.511,11.389,22.013,17.043,20.684,15.052,52.284,107.389,30.196,79.494,12.987,264.182,11.209,21.589,1.98,10.002,27.053,41.719,18.885,5.392,6.284,5.891,11.379,8.314,11.253,5.604,8.577,40.995,3.489,22.699,2.859,22.249,60.173,10.6,7.324,8.463,20.48,2.85,14.189,6.951,7.401,12.221,14.505,4.761,14.237,7.084,10.612,2.443,40.216,4.979,3.643,21.912,35.323,4.73,6.574,10.855,4.623,4.246,206.16,9.369,7.324,75.957,61.698
2023-01-04,11.609,17.358,12.017,24.632,5.29,3.327,4.707,3.838,12.864,44.697,9.099,19.784,23.148,35.852,4.761,5.01,29.682,19.96,5.621,12.968,48.266,9.656,4.432,2.853,194.611,15.785,242.255,4.589,5.179,11.355,3.074,4.84,2.917,14.862,5.826,26.592,164.034,1.9,12.941,6.127,6.834,2.174,12.78,2.84,3.329,5.911,9.941,25.707,20.368,3.223,3.01,25.236,13.935,3.503,5.002,23.189,8.101,23.05,7.561,10.239,4.343,11.205,35.189,9.946,2.56,7.82,156.635,28.327,28.208,12.63,8.102,10.948,4.04,14.09,27.19,21.458,13.471,8.955,17.167,21.775,25.224,5.718,41.624,5.885,20.046,29.373,29.6,10.821,34.162,10.454,16.838,135.21,58.651,54.139,44.211,31.432,74.482,30.564,84.235,44.225,6.512,2.851,3.785,7.56,18.532,14.905,31.549,13.91,4.568,13.606,22.671,34.444,38.167,87.365,27.555,14.589,4.406,19.604,30.561,273.189,34.252,39.812,32.969,77.681,7.797,6.106,1566.905,19.055,24.27,2.461,41.514,5.665,23.085,24.09,24.977,97.791,6.273,31.825,11.416,22.293,17.292,19.941,14.886,53.578,102.99,31.17,77.823,12.961,256.355,11.322,22.609,2.0,10.039,26.791,43.222,18.912,5.554,6.313,5.923,11.613,8.408,11.458,5.562,8.593,41.053,3.572,23.064,2.867,22.515,59.018,10.52,7.471,8.695,20.29,2.88,14.441,7.096,7.478,12.221,14.733,4.745,14.128,7.122,10.65,2.434,40.829,5.042,3.626,21.804,35.19,4.774,6.583,10.773,4.642,4.246,203.119,9.811,7.274,77.31,60.55
2023-01-05,12.193,18.071,12.036,24.972,5.55,3.389,4.758,3.857,12.707,46.695,9.231,19.582,22.727,35.817,4.9,5.12,29.862,19.732,5.621,13.308,48.62,9.666,4.477,2.9,197.946,15.917,242.78,4.598,5.217,11.57,3.142,4.79,2.843,14.891,5.808,27.484,166.362,1.95,12.851,6.183,6.775,2.203,12.9,2.84,3.407,5.939,9.989,25.638,20.101,3.271,3.02,25.217,14.101,3.522,5.021,24.881,8.128,23.08,7.707,10.024,4.333,10.935,33.846,10.095,2.55,7.757,159.715,28.466,28.246,12.62,8.359,10.791,4.04,13.917,27.0,21.483,13.271,8.445,17.04,21.311,25.272,5.81,43.121,5.835,19.863,28.423,30.576,10.753,34.043,10.499,16.43,137.352,58.9,54.278,43.442,31.211,73.477,28.468,85.051,44.552,6.602,2.867,3.793,7.8,18.867,15.206,32.559,14.469,4.568,13.71,22.612,34.521,38.532,88.214,27.582,14.756,4.422,18.841,31.048,273.092,33.182,38.748,32.75,77.534,7.787,6.096,1573.245,19.457,24.383,2.511,41.761,5.804,23.114,24.577,24.728,97.912,6.273,31.547,11.268,22.717,17.351,19.853,14.582,53.767,103.501,30.956,77.908,13.319,259.915,11.416,22.405,2.02,10.03,26.904,43.212,18.84,5.564,6.353,6.101,11.787,8.549,11.347,5.587,8.864,39.845,3.572,23.237,2.891,22.338,60.077,10.68,7.453,8.75,22.22,2.89,14.741,7.141,7.546,12.293,14.41,4.817,14.207,7.189,10.698,2.468,42.469,5.105,3.659,22.525,35.903,4.887,6.611,10.91,4.669,4.238,206.92,9.811,7.303,78.606,61.37
2023-01-06,12.278,18.652,12.115,24.991,5.67,3.38,4.767,3.866,13.305,47.534,9.453,20.014,22.885,35.498,4.9,5.14,30.312,19.841,5.649,13.355,48.849,9.676,4.504,2.872,207.517,15.979,270.82,4.608,5.188,11.58,3.142,4.85,2.816,14.92,5.836,27.933,179.457,1.95,12.652,6.202,6.922,2.184,12.92,2.8,3.397,5.985,10.392,25.775,20.276,3.271,3.0,25.315,14.387,3.503,5.049,25.755,8.138,23.2,7.6,10.052,4.333,11.061,33.796,10.095,2.54,7.937,168.171,30.209,28.767,12.67,8.53,10.81,4.04,14.866,27.23,21.609,13.175,8.476,17.203,21.135,25.331,6.186,43.198,6.073,19.969,28.964,30.339,10.782,34.162,10.562,18.323,143.183,59.082,56.139,43.652,31.607,74.666,28.164,86.797,44.375,6.584,2.884,3.785,7.86,18.904,15.357,32.284,14.749,4.632,13.663,22.662,34.926,39.224,87.422,27.445,14.775,4.455,18.919,30.451,280.429,34.102,38.719,31.874,78.453,7.62,6.176,1635.849,18.849,24.209,2.491,41.869,5.887,23.578,24.768,24.459,99.929,6.245,31.978,11.305,23.213,17.431,20.081,14.869,53.976,105.645,30.956,79.523,13.529,265.902,11.473,22.395,2.0,9.965,27.664,43.42,18.714,5.574,6.362,6.101,11.787,8.661,11.365,5.554,8.831,40.108,3.562,23.372,2.883,22.225,61.059,11.0,7.434,8.778,22.8,2.91,14.643,7.123,7.565,12.375,14.465,4.801,14.355,7.218,10.756,2.46,42.728,5.096,3.634,22.543,36.075,4.861,6.592,10.992,4.669,4.246,214.453,9.82,7.303,82.11,62.237
2023-01-09,12.49,18.347,12.244,24.518,5.45,3.425,4.75,3.866,14.686,46.781,9.532,20.83,23.376,35.241,4.938,5.11,29.952,19.831,5.677,13.261,48.646,9.745,4.513,3.012,207.499,16.094,272.883,4.598,5.169,11.598,3.122,5.04,2.834,15.028,5.754,27.802,178.167,1.91,12.642,6.202,7.068,2.184,12.93,2.76,3.503,6.041,10.152,25.775,20.396,3.262,2.99,25.365,14.553,3.493,5.077,25.267,8.11,23.4,7.6,10.397,4.323,11.16,34.672,10.364,2.64,7.811,169.35,29.803,28.322,12.63,8.359,10.921,4.05,14.809,27.89,21.491,13.318,8.712,17.376,20.902,25.553,5.752,44.199,6.064,20.808,30.285,29.892,10.898,33.834,10.517,17.77,145.136,58.689,55.813,44.12,30.825,78.778,28.243,86.827,44.403,6.611,2.867,3.776,7.66,19.099,15.622,32.075,14.577,4.559,13.72,22.336,35.407,38.809,88.497,27.171,14.951,4.389,19.417,30.267,278.17,35.827,39.035,32.83,78.049,7.769,6.176,1662.006,19.222,24.044,2.491,41.031,5.767,23.726,24.907,24.199,98.726,6.171,32.49,11.37,23.24,17.679,20.046,15.078,54.195,104.552,29.33,79.079,13.687,269.276,11.388,22.551,1.99,10.011,27.445,43.43,18.876,5.698,6.412,6.109,11.761,9.009,11.598,5.52,8.905,41.813,3.617,23.66,2.883,22.378,61.973,10.68,7.61,8.778,22.55,2.92,14.692,7.06,7.623,12.439,15.016,4.809,14.494,7.189,10.814,2.46,43.159,5.06,3.651,22.516,35.504,4.817,6.667,10.992,4.66,4.255,214.187,10.055,7.281,82.335,62.972
2023-01-10,12.498,17.862,11.967,24.329,5.37,3.416,4.81,3.895,14.647,46.686,9.603,20.648,23.376,35.844,5.022,5.1,29.826,19.513,5.649,13.11,48.593,9.765,4.513,3.031,210.932,16.112,272.671,4.57,5.121,11.767,3.142,5.01,2.945,15.38,5.735,27.884,182.261,1.89,12.463,6.25,7.068,2.174,13.04,2.76,3.522,6.078,10.239,25.295,21.64,3.271,2.99,24.476,14.978,3.484,5.077,25.019,8.063,23.25,7.649,10.844,4.343,11.214,34.244,10.364,2.58,8.387,172.298,30.803,29.041,12.74,8.359,11.253,4.031,14.665,27.49,21.525,13.442,8.704,17.331,21.116,25.466,5.902,44.875,6.57,21.02,31.953,29.947,10.869,33.993,10.589,17.954,152.47,59.628,55.162,44.113,30.438,78.225,28.556,84.899,45.345,6.584,2.867,3.776,7.79,19.145,15.971,32.384,14.325,4.532,13.692,22.09,34.858,39.056,87.96,27.08,15.091,4.422,20.056,29.835,282.359,35.579,39.055,33.049,79.225,7.815,6.205,1665.684,19.545,24.166,2.481,42.027,5.739,24.121,24.716,24.329,98.615,6.134,32.068,11.528,22.978,17.729,20.028,15.278,55.022,105.077,28.863,79.881,13.451,268.523,11.303,21.958,1.98,9.919,27.568,42.085,18.678,5.631,6.432,6.084,11.735,9.554,11.85,5.495,8.807,41.794,3.608,24.007,2.883,22.241,63.552,10.7,7.794,8.787,22.23,2.93,14.635,7.033,7.652,12.493,15.064,4.801,14.415,7.276,10.833,2.451,43.936,5.042,3.643,22.417,35.485,4.791,6.639,11.074,4.66,4.246,214.235,10.761,7.296,84.543,62.628
2023-01-11,12.236,17.9,11.937,24.102,5.38,3.416,4.793,3.876,14.216,46.219,9.497,20.83,23.473,36.224,5.133,5.08,30.087,19.434,5.64,12.817,48.646,9.546,4.522,3.087,210.534,16.218,271.741,4.542,5.093,12.243,3.093,4.96,2.963,15.615,5.671,27.901,187.495,1.87,13.001,6.25,7.068,2.155,12.94,2.711,3.551,6.059,10.44,25.089,23.492,3.271,2.98,24.21,14.784,3.436,5.077,25.102,7.961,23.22,7.727,11.262,4.303,11.07,34.264,10.105,2.53,8.333,171.629,30.546,28.795,12.65,8.235,11.364,3.983,14.703,26.97,21.424,13.481,8.665,17.221,21.357,25.272,5.962,44.525,6.401,21.589,31.397,29.646,10.801,33.914,10.517,17.702,152.738,59.753,54.874,43.498,30.631,79.045,29.056,85.822,45.149,6.548,2.843,3.767,7.83,19.052,15.81,32.05,14.361,4.55,13.692,21.814,34.434,38.908,85.922,27.144,14.84,4.43,20.398,30.102,281.529,35.508,38.824,33.447,77.836,7.992,6.146,1681.027,19.555,24.096,2.451,42.382,5.601,25.009,24.716,24.02,99.253,6.19,32.661,11.361,23.24,18.037,22.101,15.261,55.311,108.65,29.155,80.514,13.372,273.282,11.266,22.269,1.95,9.892,28.379,41.194,18.732,5.612,6.412,5.979,11.622,9.582,11.831,5.478,8.684,41.872,3.581,23.603,2.859,22.265,63.745,10.58,7.72,8.75,22.28,2.92,14.457,6.978,7.681,12.466,14.977,4.785,14.296,7.237,10.91,2.443,42.728,4.979,3.609,21.894,34.733,4.722,6.546,11.056,4.642,4.238,220.41,10.874,7.253,84.036,62.628
2023-01-12,12.507,17.929,11.789,24.849,5.4,3.398,4.81,3.857,14.285,46.954,9.47,20.715,23.499,36.189,5.133,5.05,30.213,20.059,5.64,13.053,48.487,9.596,4.477,3.097,210.834,16.13,270.552,4.533,5.035,12.253,3.113,4.93,3.083,15.4,5.681,28.056,186.934,1.86,12.563,6.183,7.01,2.155,12.84,2.701,3.561,6.096,10.642,25.785,22.654,3.252,2.96,24.664,14.267,3.455,5.067,24.881,7.942,23.35,7.658,11.644,4.313,11.169,34.403,10.413,2.44,8.198,171.594,30.09,28.596,12.7,8.226,11.512,3.983,14.77,26.7,21.148,13.805,8.939,17.103,21.088,25.03,5.792,44.508,6.371,22.254,31.15,31.041,10.744,32.95,10.372,17.459,152.911,59.408,54.697,42.465,30.263,78.722,28.889,87.964,45.252,6.566,2.834,3.819,7.62,18.95,15.81,32.66,14.695,4.523,13.701,21.922,33.924,38.009,85.846,26.943,14.644,4.43,20.196,30.607,280.728,34.995,38.441,33.049,77.975,7.945,6.166,1673.781,19.329,24.122,2.441,41.356,5.693,25.798,24.69,23.601,97.495,6.097,32.544,11.342,23.52,17.639,21.331,15.052,54.594,108.223,29.982,80.608,13.477,275.42,11.256,23.134,1.99,9.873,28.292,41.709,18.795,5.554,6.333,6.076,11.631,9.76,11.85,5.503,8.7,41.511,3.526,23.449,2.859,23.119,64.13,10.42,7.72,8.704,22.31,2.88,14.652,6.933,7.594,12.412,15.394,4.761,14.217,7.16,10.756,2.443,43.936,4.979,3.617,22.696,35.456,4.713,6.509,10.992,4.696,4.255,218.216,11.005,7.239,85.229,62.198
2023-01-13,12.422,17.548,11.799,25.199,5.33,3.407,4.775,3.886,14.108,47.447,9.532,20.974,23.324,37.553,5.115,5.05,30.204,19.752,5.621,13.374,48.655,9.546,4.513,3.106,209.357,16.218,271.649,4.552,5.035,12.281,3.122,4.94,3.065,15.615,5.626,27.966,183.027,1.83,12.582,6.231,6.961,2.155,13.0,2.661,3.609,6.217,10.335,24.854,22.921,3.281,2.96,24.042,14.526,3.436,5.096,24.835,7.868,23.5,7.61,11.988,4.323,11.286,34.343,10.234,2.48,7.991,170.177,29.525,28.161,12.6,8.112,11.383,3.955,14.952,26.64,21.073,14.025,8.97,17.185,20.977,25.108,5.818,44.208,6.054,22.206,31.212,30.74,10.792,33.109,10.39,17.673,151.166,59.724,56.278,43.498,30.089,79.239,28.83,89.875,45.084,6.53,2.818,3.836,7.69,19.015,15.82,32.626,14.262,4.642,13.616,21.705,33.721,37.989,86.714,27.025,14.598,4.447,20.593,31.195,283.228,35.11,38.23,32.929,77.593,8.038,6.166,1670.321,19.418,24.235,2.421,41.682,5.712,26.094,24.386,23.611,96.894,6.069,33.002,11.556,23.376,17.778,21.191,15.156,54.863,108.573,29.7,79.494,13.074,275.364,11.2,22.454,1.96,10.122,28.143,41.085,18.66,5.612,6.382,6.109,11.587,10.127,11.775,5.512,8.798,43.129,3.572,23.66,2.851,23.2,64.332,10.55,7.702,8.658,21.68,2.92,14.652,6.852,7.719,12.448,15.465,4.753,14.148,7.237,10.746,2.451,44.195,4.916,3.609,22.885,35.256,4.696,6.527,11.01,4.642,4.298,213.779,10.902,7.146,85.576,61.769
2023-01-16,12.659,17.862,11.799,24.877,5.46,3.398,4.913,3.924,13.932,48.45,9.718,20.811,23.508,37.951,5.254,5.06,31.535,19.781,5.668,12.93,51.041,9.676,4.522,3.153,218.256,16.156,275.398,4.58,5.026,12.365,3.209,4.89,3.083,15.518,5.69,28.301,188.887,1.84,12.363,6.316,7.176,2.165,12.99,2.691,3.619,6.31,11.036,24.393,23.041,3.31,2.97,24.18,15.237,3.474,5.17,26.574,7.998,23.5,7.59,12.054,4.333,11.232,34.592,10.035,2.51,8.27,175.994,31.358,29.003,12.78,8.311,11.336,3.983,14.924,26.79,21.743,14.197,8.978,17.294,21.432,25.234,6.013,44.978,6.252,23.7,30.818,30.978,10.676,32.999,10.535,17.401,158.094,61.162,56.697,43.827,30.935,79.017,28.468,90.254,46.465,6.584,2.851,3.836,7.87,19.313,16.093,33.403,14.28,4.632,13.71,21.725,34.492,38.799,87.78,27.454,14.923,4.472,20.718,31.434,287.389,35.022,38.374,32.77,77.152,8.057,6.185,1708.198,19.604,24.721,2.421,41.929,5.749,25.699,25.063,23.332,101.677,6.199,32.517,11.482,23.809,17.59,21.498,15.269,54.235,116.986,29.349,81.184,13.389,284.92,11.332,22.434,2.0,9.781,28.623,41.174,18.858,5.574,6.51,6.141,11.778,10.268,11.831,5.612,8.856,42.301,3.572,24.699,2.883,23.321,65.073,10.77,7.702,8.741,21.92,3.0,14.797,6.924,7.864,12.648,15.52,4.809,14.177,7.391,10.727,2.468,45.334,4.97,3.643,23.453,36.198,4.73,6.462,11.166,4.678,4.357,219.346,10.958,7.182,85.585,64.347
2023-01-17,12.812,17.815,11.947,25.293,5.4,3.522,4.947,4.001,14.353,49.886,9.718,22.097,23.771,37.898,5.31,5.13,31.166,20.397,5.706,13.006,50.784,9.875,4.567,3.134,222.927,16.174,276.347,4.636,5.064,12.29,3.258,4.92,3.083,15.997,5.754,28.98,198.785,1.86,12.423,6.477,7.147,2.184,13.25,2.711,3.725,6.412,10.661,23.03,23.105,3.358,2.99,24.545,16.068,3.503,5.301,26.5,8.147,24.05,7.727,11.83,4.412,11.322,35.04,10.075,2.53,8.234,182.154,29.922,29.202,12.989,8.454,11.364,4.021,15.134,26.78,22.061,13.967,9.033,17.567,21.636,25.718,6.048,45.74,6.351,23.556,31.413,31.178,10.782,35.116,11.051,18.09,160.937,61.958,56.753,44.511,31.929,81.082,29.183,88.709,46.698,6.575,2.876,3.854,7.72,19.861,16.084,33.779,14.424,4.568,13.89,22.859,35.552,42.277,90.422,27.637,15.732,4.48,21.154,31.609,301.56,36.402,39.083,33.985,78.46,7.936,6.255,1732.798,19.349,24.929,2.431,43.192,5.86,26.143,25.489,23.801,101.057,6.199,33.595,11.519,24.413,18.076,21.183,15.321,57.302,119.788,29.359,82.997,13.652,291.854,11.435,22.59,2.06,10.011,29.243,42.174,18.858,5.583,6.718,6.076,11.683,10.136,12.101,5.596,8.725,42.983,3.599,25.459,2.891,23.039,64.082,10.66,7.748,8.815,21.57,3.06,14.741,6.997,7.96,12.92,15.559,4.833,14.741,7.526,10.862,2.443,44.851,5.06,3.643,23.606,35.618,4.73,6.481,11.54,4.705,4.357,221.417,10.77,7.267,92.058,66.246
2023-01-18,12.659,17.834,11.839,25.076,5.36,3.539,4.981,4.03,14.412,50.154,9.709,21.905,23.674,37.013,5.245,5.09,30.986,20.586,5.734,12.751,50.413,9.865,4.585,3.162,221.149,16.289,272.662,4.617,4.949,12.29,3.209,4.94,3.203,16.565,5.781,28.947,199.206,1.86,12.274,6.591,7.147,2.184,13.6,2.701,3.764,6.505,10.488,23.383,22.792,3.426,2.97,24.664,16.437,3.493,5.395,26.252,8.156,24.61,7.736,11.914,4.392,11.277,34.682,10.095,2.51,8.171,180.332,28.872,28.701,12.869,8.454,11.614,3.983,15.163,27.05,21.768,13.977,8.978,17.431,21.571,25.911,5.852,45.551,6.252,23.913,31.49,30.886,10.773,35.256,11.114,18.051,158.958,62.063,56.148,44.001,31.929,80.179,30.358,87.426,46.11,6.548,2.867,3.836,7.68,19.991,16.225,33.946,14.478,4.532,13.947,23.293,35.109,41.773,90.554,27.536,15.788,4.43,21.302,31.425,302.148,36.198,39.131,35.07,77.461,7.843,6.225,1733.559,19.173,24.617,2.431,43.419,5.869,26.301,25.359,23.641,101.057,6.134,33.272,11.537,24.314,18.374,21.13,15.234,56.904,119.746,28.911,82.988,13.556,284.436,11.482,22.648,2.04,10.011,29.304,42.836,18.687,5.535,6.787,6.084,11.544,10.221,12.213,5.587,8.823,43.568,3.581,25.844,2.883,23.039,66.354,10.55,7.84,8.824,21.55,3.09,14.757,6.969,8.086,12.957,15.504,4.817,15.175,7.833,10.929,2.451,44.454,5.015,3.634,23.209,34.181,4.687,6.397,11.713,4.723,4.34,221.36,10.714,7.288,89.456,65.871
2023-01-19,12.812,17.539,11.868,25.237,5.31,3.539,4.973,4.03,14.363,49.687,9.7,21.886,23.806,36.968,5.199,5.06,30.851,20.308,5.772,12.572,50.537,10.024,4.54,3.181,218.141,16.244,270.82,4.626,5.016,12.253,3.229,4.97,3.213,16.565,5.763,28.612,196.832,1.86,12.324,6.562,7.196,2.193,13.73,2.731,3.783,6.588,10.287,23.579,22.359,3.416,2.98,24.506,16.419,3.512,5.413,26.242,8.166,24.6,7.678,11.96,4.422,11.457,34.632,10.145,2.52,8.027,181.67,28.565,28.492,12.78,8.416,11.66,3.964,15.048,27.8,21.341,13.977,9.182,17.349,21.608,26.221,5.775,45.68,6.163,24.086,31.745,30.649,10.801,35.415,11.132,17.876,157.49,61.047,56.725,44.553,32.334,82.917,30.172,86.788,45.298,6.548,2.867,3.845,7.71,19.824,16.046,33.57,14.081,4.614,13.919,23.303,35.128,41.654,89.828,27.272,15.481,4.43,21.185,30.956,299.639,35.924,39.246,34.89,77.718,7.843,6.245,1714.086,19.222,24.539,2.451,45.392,5.961,26.143,25.202,24.03,97.856,6.143,33.335,11.658,24.08,18.275,21.034,15.304,57.153,116.944,29.184,78.55,13.573,277.846,11.464,22.696,2.08,9.984,28.222,42.599,18.66,5.497,6.895,6.101,11.657,10.164,12.26,5.57,8.733,43.188,3.562,25.651,2.891,23.063,65.15,10.64,7.794,8.787,20.8,3.1,14.595,6.951,8.086,12.911,15.764,4.825,15.472,7.814,10.89,2.451,44.368,5.006,3.634,23.236,34.257,4.652,6.415,11.685,4.723,4.34,218.624,10.723,7.288,88.807,64.902
